rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
1,2022,Subaru,Forester,touring,3,26888,No change noted,First seen this week,0,26888,26888,0,0,32750,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1727499601,https://www.kijiji.ca/v-cars-trucks/oakville-halton-region/2022-subaru-forester-touring-pkg-blind-spot-monitor-reverse/1727499601,0.39517839302051955,Kijiji
2,2019,Subaru,Forester,touring,3,22989,No change noted,Unchanged for 1 weeks,1,22989,22989,0,0,108000,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Camrose, AB","Camrose, AB",141,address,1737165785,https://www.kijiji.ca/v-cars-trucks/st-albert/2019-subaru-forester-2-5i-touring-w-eyesight-pkg-for-sale/1737165785,0.39589061638699635,Kijiji
3,2019,Subaru,Forester,touring,3,22977,No change noted,Unchanged for 1 weeks,1,22977,22977,0,0,95255,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1724119727,https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2019-subaru-forester-2-5i-touring-w-eye-sight-pkg-no-accidents/1724119727,0.4037758554978597,Kijiji
4,2021,Subaru,Forester,touring,3,26899,No change noted,Unchanged for 1 weeks,1,26899,26899,0,0,49574,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Canmore, AB","Canmore, AB",242,address,1737660548,https://www.kijiji.ca/v-cars-trucks/oakville-halton-region/2021-subaru-forester-2-5i-touring/1737660548,0.41015553590287507,Kijiji
5,2023,Subaru,Forester,touring,3,27588,No change noted,Unchanged for 1 weeks,1,27588,27588,0,0,46548,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1733601311,https://www.kijiji.ca/v-cars-trucks/mississauga-peel-region/2023-subaru-forester-touring-touring-one-owner-low-km-a/1733601311,0.4156876498285533,Kijiji
6,2022,Subaru,Forester,touring,3,23101,No change noted,Unchanged for 1 weeks,1,23101,23101,0,0,112038,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1737504633,https://www.kijiji.ca/v-cars-trucks/moncton/2022-subaru-forester-touring-awd-back-up-camera-heated-seats/1737504633,0.4200620563868562,Kijiji
7,2023,Subaru,Forester,touring,3,23998,No change noted,Unchanged for 1 weeks,1,23998,23998,0,0,106000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1737294225,https://www.kijiji.ca/v-cars-trucks/annapolis-valley/2023-subaru-forester-touring-carfax-power-seat-sunroof-awd/1737294225,0.42541244793861643,Kijiji
8,2022,Subaru,Forester,touring,3,23793,No change noted,First seen this week,0,23793,23793,0,0,108930,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1736683708,https://www.kijiji.ca/v-cars-trucks/longueuil-rive-sud/2022-subaru-forester-touring-camera-de-recul-banc-chauffant/1736683708,0.4255575244210546,Kijiji
9,2022,Subaru,Forester,touring,3,26995,No change noted,Unchanged for 1 weeks,1,26995,26995,0,0,123337,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Lacombe, AB","Lacombe, AB",31,address,1735599733,https://www.kijiji.ca/v-cars-trucks/hamilton/2022-subaru-forester-touring-awd-no-accidents/1735599733,0.43612272662412815,Kijiji
10,2020,Subaru,Forester,touring,3,24900,No change noted,Unchanged for 1 weeks,1,24900,24900,0,0,107336,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1732945400,https://www.kijiji.ca/v-cars-trucks/st-catharines/2020-subaru-forester-2-5i-touring/1732945400,0.43732948460026577,Kijiji
11,2023,Subaru,Forester,touring,3,31295,No change noted,Unchanged for 1 weeks,1,31295,31295,0,0,23776,Unknown,Gas,Accident reported,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1736385020,https://www.kijiji.ca/v-cars-trucks/ville-de-montreal/2023-subaru-forester-touring-eyesight-cvt/1736385020,0.43972365153796794,Kijiji
12,2023,Subaru,Forester,touring,3,29990,No change noted,Unchanged for 1 weeks,1,29990,29990,0,0,48836,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1737579299,https://www.kijiji.ca/v-cars-trucks/fredericton/2023-subaru-forester-touring/1737579299,0.44630191335574637,Kijiji
13,2019,Subaru,Forester,sport,2,21488,No change noted,Unchanged for 1 weeks,1,21488,21488,0,0,80201,Unknown,Gas,Accident reported,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1737189746,https://www.kijiji.ca/v-cars-trucks/longueuil-rive-sud/subaru-forester-2-5i-sport-eyesight-2019/1737189746,0.44776539541823834,Kijiji
