rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
11,2021,Subaru,Forester,touring,3,31499,No change noted,First seen this week,0,31499,31499,0,0,34000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Taber, AB","Taber, AB",292,address,1740561887,https://www.kijiji.ca/v-cars-trucks/brockville/2021-subaru-forester-touring/1740561887,0.4520607837529842,Kijiji
12,2019,Subaru,Forester,convenience,1,16900,No change noted,Unchanged for 7 weeks,7,16900,16900,0,0,90000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",149,address,1738795946,https://www.kijiji.ca/v-cars-trucks/calgary/2019-subaru-forester/1738795946,0.4545209293388188,Kijiji
13,2022,Subaru,Forester,touring,3,24995,No change noted,"Down $2,000 over 10 weeks",10,26995,25995,-1000,-2000,123337,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Taber, AB","Taber, AB",292,address,1735599733,https://www.kijiji.ca/v-cars-trucks/hamilton/2022-subaru-forester-touring-awd-no-accidents/1735599733,0.4554145718870459,Kijiji
14,2023,Subaru,Forester,touring,3,30995,No change noted,"Down $1,000 over 10 weeks",10,31995,31995,-1000,-1000,78023,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1736553513,https://www.kijiji.ca/v-cars-trucks/calgary/2023-subaru-forester-touring-moonroof/1736553513,0.45783114200418185,Kijiji
15,2020,Subaru,Forester,sport,2,24993,No change noted,"Down $1,000 over 3 weeks",3,25993,25993,-1000,-1000,42616,Unknown,Gas,Unknown,N/A,Unknown,Private,"Taber, AB","Taber, AB",292,address,1739619078,https://www.kijiji.ca/v-cars-trucks/longueuil-rive-sud/2020-subaru-forester-sport-toit-ouvrant-phare-a-del-carplay/1739619078,0.45902532623878095,Kijiji
16,2021,Subaru,Forester,touring,3,22995,No change noted,Unchanged for 9 weeks,9,22995,22995,0,0,154400,Unknown,Gas,Unknown,N/A,Unknown,Private,"Taber, AB","Taber, AB",292,address,1737713877,https://www.kijiji.ca/v-cars-trucks/annapolis-valley/2021-subaru-forester-2-5i-touring-awd-clean-loaded-priced/1737713877,0.4596212282676283,Kijiji
17,2023,Subaru,Forester,touring,3,31988,No change noted,"Down $1,000 over 4 weeks",4,32988,32488,-500,-1000,42171,Unknown,Gas,Unknown,N/A,Unknown,Private,"Taber, AB","Taber, AB",292,address,1739500430,https://www.kijiji.ca/v-cars-trucks/markham-york-region/2023-subaru-forester-touring-touring-low-kms/1739500430,0.4649709995984508,Kijiji
18,2023,Subaru,Forester,touring,3,24495,No change noted,Unchanged for 5 weeks,5,24495,24495,0,0,140776,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Taber, AB","Taber, AB",292,address,1739259685,https://www.kijiji.ca/v-cars-trucks/hamilton/2023-subaru-forester-touring-awd-no-accidents/1739259685,0.46501842259946613,Kijiji
19,2022,Subaru,Forester,touring,3,21495,No change noted,Unchanged for 8 weeks,8,21495,21495,0,0,181000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Taber, AB","Taber, AB",292,address,1728211328,https://www.kijiji.ca/v-cars-trucks/fredericton/2022-subaru-forester-touring/1728211328,0.4656962044623203,Kijiji
20,2024,Subaru,Forester,touring,3,29998,No change noted,Unchanged for 6 weeks,6,29998,29998,0,0,71800,Unknown,Gas,Unknown,N/A,Unknown,Private,"Taber, AB","Taber, AB",292,address,1738603358,https://www.kijiji.ca/v-cars-trucks/annapolis-valley/2024-subaru-forester-touring-carfax-awd-pano/1738603358,0.46802612852560466,Kijiji
21,2024,Subaru,Forester,wilderness,3,33900,No change noted,Unchanged for 7 weeks,7,33900,33900,0,0,26094,Unknown,Gas,Unknown,N/A,Unknown,Private,"Taber, AB","Taber, AB",292,address,1738616379,https://www.kijiji.ca/v-cars-trucks/st-catharines/2024-subaru-forester-wilderness/1738616379,0.4729902889080846,Kijiji
22,2024,Subaru,Forester,touring,3,34384,No change noted,"Down $1,226 over 8 weeks",8,35610,34374,10,-1226,61159,Unknown,Gas,Unknown,N/A,Unknown,Unknown,"Calgary, AB","Calgary, AB",137,address,1738250143,https://www.kijiji.ca/v-cars-trucks/calgary/2024-subaru-forester-touring/1738250143,0.4800393809035291,Kijiji
23,2020,Subaru,Forester,limited,2,23295,No change noted,Down $700 over 3 weeks,3,23995,23495,-200,-700,99778,Unknown,Gas,Unknown,N/A,Unknown,Private,"Taber, AB","Taber, AB",292,address,1739649964,https://www.kijiji.ca/v-cars-trucks/ville-de-montreal/2020-subaru-forester-limited-sieges-chauff-cuir-toit-pano/1739649964,0.489817996954478,Kijiji
24,2023,Subaru,Forester,wilderness,3,33295,No change noted,Unchanged for 1 weeks,1,33295,33295,0,0,54553,Unknown,Gas,Unknown,N/A,Unknown,Private,"Taber, AB","Taber, AB",292,address,1740294144,https://www.kijiji.ca/v-cars-trucks/ville-de-montreal/2023-subaru-forester-wilderness-toit-ouvrant-sieges-chauff/1740294144,0.49111603851532004,Kijiji
25,2019,Subaru,Forester,sport,2,23995,No change noted,Unchanged for 2 weeks,2,23995,23995,0,0,97700,Unknown,Gas,Unknown,N/A,Unknown,Private,"Taber, AB","Taber, AB",292,address,1739918288,https://www.kijiji.ca/v-cars-trucks/annapolis-valley/2019-subaru-forester-sport-w-eyesight-awd-low-km-loaded/1739918288,0.4961205470932554,Kijiji
26,2020,Subaru,Forester,limited,2,29988,No change noted,First seen this week,0,29988,29988,0,0,22000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Taber, AB","Taber, AB",292,address,1740800133,https://www.kijiji.ca/v-cars-trucks/oakville-halton-region/2020-subaru-forester-limited-awd-navi-pano-roof-tech-feats/1740800133,0.4988813254645272,Kijiji
27,2023,Subaru,Forester,wilderness,3,35888,No change noted,Down $500 over 10 weeks,10,36388,36388,-500,-500,30552,Unknown,Gas,Unknown,N/A,Unknown,Private,"Taber, AB","Taber, AB",292,address,1731901124,https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2023-subaru-forester-wilderness/1731901124,0.5000484539296015,Kijiji
28,2024,Subaru,Forester,touring,3,34900,No change noted,First seen this week,0,34900,34900,0,0,52232,Unknown,Gas,Unknown,N/A,Unknown,Private,"Taber, AB","Taber, AB",292,address,1740289293,https://www.kijiji.ca/v-cars-trucks/hamilton/2024-subaru-forester-touring/1740289293,0.5077272512353054,Kijiji
29,2019,Subaru,Forester,limited,2,25933,No change noted,Unchanged for 1 weeks,1,25933,25933,0,0,85440,Unknown,Gas,Unknown,N/A,Unknown,Private,"Taber, AB","Taber, AB",292,address,1740420392,https://www.kijiji.ca/v-cars-trucks/thunder-bay/2019-subaru-forester-2-5i-limited/1740420392,0.5078168048737653,Kijiji
30,2020,Subaru,Forester,limited,2,24995,No change noted,"Down $1,000 over 8 weeks",8,25995,24995,0,-1000,130400,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1738417932,https://www.kijiji.ca/v-cars-trucks/calgary/2020-subaru-forester-limited/1738417932,0.5093689422549967,Kijiji
31,2022,Subaru,Forester,wilderness,3,28900,No change noted,First seen this week,0,28900,28900,0,0,166000,Unknown,Gas,Unknown,N/A,Unknown,Unknown,"Edmonton, AB","Edmonton, AB",154,address,1740547795,https://www.kijiji.ca/v-cars-trucks/edmonton/2022-subaru-forester-wilderness-package/1740547795,0.5122053774455188,Kijiji
32,2021,Subaru,Forester,sport,2,23995,No change noted,Up $285 over 1 weeks,1,23710,23710,285,285,116573,Unknown,Gas,Unknown,N/A,Unknown,Private,"Taber, AB","Taber, AB",292,address,1740251351,https://www.kijiji.ca/v-cars-trucks/laval-rive-nord/2021-subaru-forester-sport-sieges-chauffants-toit-ouvrant-bi/1740251351,0.512806295732836,Kijiji
33,2021,Subaru,Forester,limited,2,26993,No change noted,First seen this week,0,26993,26993,0,0,77907,2.5L,Gas,Unknown,N/A,Unknown,Private,"Taber, AB","Taber, AB",292,address,1740580144,https://www.kijiji.ca/v-cars-trucks/longueuil-rive-sud/2021-subaru-forester-limited-2-5l-navi-cuir-harman-kardon/1740580144,0.5134826959923972,Kijiji
34,2021,Subaru,Forester,limited,2,26895,No change noted,First seen this week,0,26895,26895,0,0,82109,Unknown,Gas,Unknown,N/A,Unknown,Private,"Taber, AB","Taber, AB",292,address,1740669494,https://www.kijiji.ca/v-cars-trucks/ville-de-montreal/2021-subaru-forester-limited-awd-cuir-toit-ouvrant-apple-c/1740669494,0.5160581516042029,Kijiji
35,2021,Subaru,Forester,sport,2,28999,No change noted,First seen this week,0,28999,28999,0,0,84976,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1740700078,https://www.kijiji.ca/v-cars-trucks/edmonton/2021-subaru-forester-sport-certified-sunroof/1740700078,0.516722693338095,Kijiji
36,2024,Subaru,Forester,wilderness,3,37795,No change noted,"Down $4,200 over 8 weeks",8,41995,39995,-2200,-4200,25853,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Taber, AB","Taber, AB",292,address,1738404572,https://www.kijiji.ca/v-cars-trucks/oakville-halton-region/2024-subaru-forester/1738404572,0.5180689701274273,Kijiji
37,2021,Subaru,Forester,limited,2,28488,No change noted,Unchanged for 2 weeks,2,28488,28488,0,0,67421,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Taber, AB","Taber, AB",292,address,1739964586,https://www.kijiji.ca/v-cars-trucks/markham-york-region/2021-subaru-forester-limited-limited-one-owner-no-accidents/1739964586,0.5215960767424357,Kijiji
38,2020,Subaru,Forester,touring,3,27900,No change noted,Unchanged for 3 weeks,3,27900,27900,0,0,107214,Unknown,Gas,Unknown,N/A,Unknown,Private,"Saskatoon, SK","Saskatoon, SK",538,address,1739549987,https://www.kijiji.ca/v-cars-trucks/saskatoon/2020-subaru-forester-touring-sunroof-heated-seats/1739549987,0.5218865373246089,Kijiji
39,2024,Subaru,Forester,touring,3,30000,No change noted,Unchanged for 7 weeks,7,30000,30000,0,0,27000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Regina, SK","Regina, SK",786,address,1738859381,https://www.kijiji.ca/v-cars-trucks/winnipeg/2024-subaru-forester-touring/1738859381,0.5227162070193976,Kijiji
40,2020,Subaru,Forester,convenience,1,24993,No change noted,First seen this week,0,24993,24993,0,0,31199,Unknown,Gas,Unknown,N/A,Unknown,Private,"Taber, AB","Taber, AB",292,address,1740578471,https://www.kijiji.ca/v-cars-trucks/longueuil-rive-sud/2020-subaru-forester-convenience-camera-recul-carplay/1740578471,0.5239314782963186,Kijiji
41,2019,Subaru,Forester,limited,2,17200,No change noted,Unchanged for 1 weeks,1,17200,17200,0,0,226217,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Taber, AB","Taber, AB",292,address,1740286288,https://www.kijiji.ca/v-cars-trucks/london/2019-subaru-forester-limited-1-owner-clean-carfax/1740286288,0.5307298421106544,Kijiji
42,2020,Subaru,Forester,sport,2,22995,No change noted,"Down $1,000 over 3 weeks",3,23995,23985,-990,-1000,153781,Unknown,Gas,Unknown,N/A,Unknown,Private,"Taber, AB","Taber, AB",292,address,1739597463,https://www.kijiji.ca/v-cars-trucks/bridgewater/2020-subaru-forester-sport/1739597463,0.5340739661255257,Kijiji
43,2020,Subaru,Forester,limited,2,28788,No change noted,Down $100 over 3 weeks,3,28888,28788,0,-100,77817,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Taber, AB","Taber, AB",292,address,1739827880,https://www.kijiji.ca/v-cars-trucks/mississauga-peel-region/2020-subaru-forester-limited-limited-2-set-rims-tires-cle/1739827880,0.5342757048076698,Kijiji
44,2023,Subaru,Forester,limited,2,29688,No change noted,Down $200 over 1 weeks,1,29888,29888,-200,-200,69710,Unknown,Gas,Unknown,N/A,Unknown,Private,"Taber, AB","Taber, AB",292,address,1740422757,https://www.kijiji.ca/v-cars-trucks/mississauga-peel-region/2023-subaru-forester-limited-limited-awd-1-owner-leather/1740422757,0.5375736102086751,Kijiji
45,2021,Subaru,Forester,Unknown,1,24998,No change noted,Unchanged for 3 weeks,3,24998,24998,0,0,48009,Unknown,Gas,Unknown,N/A,Unknown,Private,"Taber, AB","Taber, AB",292,address,1739685053,https://www.kijiji.ca/v-cars-trucks/annapolis-valley/2021-subaru-forester-priced-to-move-backup-cam-call-now/1739685053,0.5388514553848394,Kijiji
46,2022,Subaru,Forester,Unknown,1,24995,No change noted,"Down $1,000 over 10 weeks",10,25995,24995,0,-1000,49187,2.5L,Gas,Unknown,N/A,Unknown,Private,"Taber, AB","Taber, AB",292,address,1730092326,https://www.kijiji.ca/v-cars-trucks/longueuil-rive-sud/2022-subaru-forester-2-5l-bancs-chauffants-carplay/1730092326,0.5398580487256567,Kijiji
47,2021,Subaru,Forester,Unknown,1,24998,No change noted,Unchanged for 10 weeks,10,24998,24998,0,0,80534,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1736516658,https://www.kijiji.ca/v-cars-trucks/calgary/2021-subaru-forester-premier/1736516658,0.5403169544478041,Kijiji
48,2019,Subaru,Forester,limited,2,21995,No change noted,Unchanged for 10 weeks,10,21995,21995,0,0,174000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Taber, AB","Taber, AB",292,address,1733311836,https://www.kijiji.ca/v-cars-trucks/fredericton/2019-subaru-forester-limited/1733311836,0.5403215451899775,Kijiji
49,2019,Subaru,Forester,convenience,1,15995,No change noted,Unchanged for 7 weeks,7,15995,15995,0,0,169000,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Taber, AB","Taber, AB",292,address,1738599500,https://www.kijiji.ca/v-cars-trucks/fredericton/2019-subaru-forester-2-5i-convenience-heated-seats-backup-ca/1738599500,0.5411319465273599,Kijiji
50,2019,Subaru,Forester,convenience,1,21190,No change noted,Down $200 over 1 weeks,1,21390,21390,-200,-200,102401,Unknown,Gas,Unknown,N/A,Unknown,Private,"Taber, AB","Taber, AB",292,address,1738419499,https://www.kijiji.ca/v-cars-trucks/bedford/2019-subaru-forester-2-5i-convenience/1738419499,0.542659695804408,Kijiji
