rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
1,2019,Honda,Odyssey,Touring 3.5 V6 POWER! LEATHER! SUNROOF!,1,25977,No change noted,Unchanged for 2 weeks,2,25977,25977,0,0,139225,Unknown,Gasoline,Unknown,N/A,Auto Avenue - 17th Ave,Dealer,"1739 51 ST SE, Calgary, AB, T2A 1T2","Calgary, AB",151,address,385fa608-7219-4ab0-add0-74f015019467,https://www.autotrader.ca/offers/honda-odyssey-touring-3-5-v6-power-leather-sunroof-gasoline-cat_ma31gr200642tr11947-385fa608-7219-4ab0-add0-74f015019467,0.5639565201995003,AutoTrader
2,2018,Honda,Odyssey,"EX *LOW KMS, 8 PASSENGER SEATING, HEATED FRONT SEA",1,30490,No change noted,Down $5 over 3 weeks,3,30495,30490,0,-5,98293,3.5L,Gasoline,Accident reported,N/A,GO AUTO OUTLET SOUTH,Dealer,"2262 Sparrow Dr, Nisku, AB, T9E 8A2","Nisku, AB",129,address,b594a8ea-528b-49f8-93ec-c093a6827e6b,https://www.autotrader.ca/offers/honda-odyssey-ex-low-kms-8-passenger-seating-heated-front-sea-gasoline-grey-cat_ma31gr200642tr11789-b594a8ea-528b-49f8-93ec-c093a6827e6b,0.569219790497792,AutoTrader
3,2019,Honda,Odyssey,Touring Auto,1,21988,No change noted,Unchanged for 3 weeks,3,21988,21988,0,0,202483,Unknown,Gasoline,Accident reported,N/A,Auto House,Dealer,"2404 23rd Ave NE, CALGARY, AB, T2E8J4","CALGARY, AB",149,city_center,1013481b-06f4-42d4-8b24-e361a6761ab6,https://www.autotrader.ca/offers/honda-odyssey-touring-auto-gasoline-white-cat_ma31gr200642tr11947-1013481b-06f4-42d4-8b24-e361a6761ab6,0.5792196218599457,AutoTrader
4,2019,Honda,Odyssey,EX *HEATED SEATS/ WHEEL/ POWER LIFT GATE/ CLEAN CA,1,32995,No change noted,Unchanged for 2 weeks,2,32995,32995,0,0,82263,3.5L,Gasoline,Accident reported,N/A,GO AUTO OUTLET SOUTH,Dealer,"2262 Sparrow Dr, Nisku, AB, T9E 8A2","Nisku, AB",129,address,2fb7f61c-246a-4787-a687-5ecff597ae47,https://www.autotrader.ca/offers/honda-odyssey-ex-heated-seats-wheel-power-lift-gate-clean-ca-gasoline-grey-cat_ma31gr200642tr11789-2fb7f61c-246a-4787-a687-5ecff597ae47,0.5803526402062483,AutoTrader
5,2018,Honda,Odyssey,Touring,1,29500,No change noted,"Down $1,487 over 5 weeks",5,30987,29500,0,-1487,121607,Unknown,Gasoline,Unknown,N/A,North Edmonton Kia,Dealer,"13634 St. Albert Trail NW, Edmonton, AB, T5L 4P3","Edmonton, AB",173,address,0002469a-a2c6-4d71-a732-a9c08b91921d,https://www.autotrader.ca/offers/honda-odyssey-touring-gasoline-cat_ma31gr200642tr11947-0002469a-a2c6-4d71-a732-a9c08b91921d,0.5881055065886789,AutoTrader
6,2019,Honda,Odyssey,EXL BACKUP CAMERA HEATED LEATHER SEATS SUNROOF THI,1,23988,No change noted,Unchanged for 4 weeks,4,23988,23988,0,0,204649,3.5L,Gasoline,Unknown,N/A,Auto House,Dealer,"2404 23rd Ave NE, CALGARY, AB, T2E8J4","CALGARY, AB",149,city_center,a663325f-59ec-4ff2-944b-ba988b6d472a,https://www.autotrader.ca/offers/honda-odyssey-exl-backup-camera-heated-leather-seats-sunroof-thi-gasoline-white-cat_ma31gr200642tr13180-a663325f-59ec-4ff2-944b-ba988b6d472a,0.6013415904804141,AutoTrader
7,2023,Honda,Odyssey,EX-L Auto | 8.Seater | Leather | Carplay | B.Camer,1,39995,No change noted,Unchanged for 4 weeks,4,39995,39995,0,0,26298,Unknown,Gasoline,Accident reported,N/A,Southview Motors Inc.,Dealer,"3419 17th Avenue SE, CALGARY, AB, T2A0R3","CALGARY, AB",149,city_center,c666a474-27c9-432d-9ab8-e6756cdf018c,https://www.autotrader.ca/offers/honda-odyssey-ex-l-auto-8-seater-leather-carplay-b-camer-gasoline-grey-cat_ma31gr200642tr11789-c666a474-27c9-432d-9ab8-e6756cdf018c,0.605343315149332,AutoTrader
8,2019,Honda,Odyssey,EX-L w/Sunroof/Rear DVD/Heated Leather/Dual Pwr Sl,1,29980,No change noted,Unchanged for 5 weeks,5,29980,29980,0,0,147380,3.5L,Gasoline,Unknown,N/A,Schwab Chevrolet Buick GMC,Dealer,"6503 Sparrow Drive, LEDUC, AB, T9E7C7","LEDUC, AB",123,address,c0d1a2f3-1658-4548-bacb-0add9250a2ae,https://www.autotrader.ca/offers/honda-odyssey-ex-l-w-sunroof-rear-dvd-heated-leather-dual-pwr-sl-gasoline-blue-cat_ma31gr200642-c0d1a2f3-1658-4548-bacb-0add9250a2ae,0.6063484016708985,AutoTrader
9,2022,Honda,Odyssey,EX,1,38888,No change noted,Unchanged for 3 weeks,3,38888,38888,0,0,83031,Unknown,Gasoline,Unknown,N/A,Adrenalin Motors,Dealer,"342 Laura Avenue, Red Deer, AB, T4E 0A5","Red Deer, AB",8,address,22fa0934-9576-4089-9a1e-27731baf2c8a,https://www.autotrader.ca/offers/honda-odyssey-ex-gasoline-cat_ma31gr200642tr13184-22fa0934-9576-4089-9a1e-27731baf2c8a,0.6178259277960956,AutoTrader
10,2019,Honda,Odyssey,EX-L Navi  Remote Start,1,31995,No change noted,"Down $1,000 over 5 weeks",5,32995,32995,-1000,-1000,135221,3.5L,Gasoline,Unknown,N/A,South Trail Nissan,Dealer,"6603 130 Ave SE, Calgary, AB, T2Z5E1","Calgary, AB",166,address,84078815-c1d3-4973-ace5-0c4703511fc8,https://www.autotrader.ca/offers/honda-odyssey-ex-l-navi-remote-start-gasoline-black-cat_ma31gr200642tr13180-84078815-c1d3-4973-ace5-0c4703511fc8,0.6240366032484773,AutoTrader
11,2019,Honda,Odyssey,"TOURING **Power Slidding Doors,Heated Seats/Steeri",1,34950,No change noted,"Up $2,262 over 3 weeks",3,32688,34950,0,2262,103877,Unknown,Gasoline,Unknown,N/A,Straightline KIA,Dealer,"100 Glendeer Circle SE, Calgary, AB, T2H2V4","Calgary, AB",155,address,9a2ef133-18a2-431c-914c-78519b5c157b,https://www.autotrader.ca/offers/honda-odyssey-touring-power-slidding-doors-heated-seats-steeri-gasoline-cat_ma31gr200642tr11947-9a2ef133-18a2-431c-914c-78519b5c157b,0.624105623964498,AutoTrader
12,2019,Honda,Odyssey,EX  - Sunroof -  Apple CarPlay,1,34882,No change noted,"Up $4,887 over 5 weeks",5,29995,34882,0,4887,118450,3.5L,Gasoline,No accidents reported,N/A,Legacy Auto Super Centre,Dealer,"4120 56 Street, Wetaskiwin, AB, T9A 1V3","Wetaskiwin, AB",100,address,43bddd8b-e2fb-49c5-9a94-c3b0886fd76d,https://www.autotrader.ca/offers/honda-odyssey-ex-sunroof-apple-carplay-gasoline-white-cat_ma31gr200642-43bddd8b-e2fb-49c5-9a94-c3b0886fd76d,0.6259675931405643,AutoTrader
13,2019,Honda,Odyssey,Touring | LEATHER | NAV | SUNROOF | CARPLAY,1,31500,No change noted,Unchanged for 4 weeks,4,31500,31500,0,0,147559,Unknown,Gasoline,Accident reported,N/A,North Edmonton Kia,Dealer,"13634 St. Albert Trail NW, Edmonton, AB, T5L 4P3","Edmonton, AB",173,address,721991ef-d350-4f2c-8e4f-6ff53bd7fe2a,https://www.autotrader.ca/offers/honda-odyssey-touring-leather-nav-sunroof-carplay-gasoline-black-cat_ma31gr200642tr11947-721991ef-d350-4f2c-8e4f-6ff53bd7fe2a,0.631262140932529,AutoTrader
14,2020,Honda,Odyssey,EXL NAVIGATION BACKUP CAMERA LANE ASSIST /,1,33988,No change noted,Unchanged for 4 weeks,4,33988,33988,0,0,125251,3.5L,Gasoline,Unknown,N/A,Auto House,Dealer,"2404 23rd Ave NE, CALGARY, AB, T2E8J4","CALGARY, AB",149,city_center,33cfd8b1-16bb-4162-bc00-a1aa94685c40,https://www.autotrader.ca/offers/honda-odyssey-exl-navigation-backup-camera-lane-assist-gasoline-cat_ma31gr200642tr13181-33cfd8b1-16bb-4162-bc00-a1aa94685c40,0.6321601353867892,AutoTrader
