rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
1,2019,Honda,Odyssey,Touring 3.5 V6 POWER! LEATHER! SUNROOF!,1,25977,No change noted,Unchanged for 1 weeks,1,25977,25977,0,0,139225,Unknown,Gasoline,Unknown,N/A,Auto Avenue - 17th Ave,Dealer,"1739 51 ST SE, Calgary, AB, T2A 1T2","Calgary, AB",151,address,385fa608-7219-4ab0-add0-74f015019467,https://www.autotrader.ca/offers/honda-odyssey-touring-3-5-v6-power-leather-sunroof-gasoline-cat_ma31gr200642tr11947-385fa608-7219-4ab0-add0-74f015019467,0.589372067856205,AutoTrader
2,2018,Honda,Odyssey,"EX *LOW KMS, 8 PASSENGER SEATING, HEATED FRONT SEA",1,30495,No change noted,First seen this week,0,30495,30495,0,0,98293,3.5L,Gasoline,Accident reported,N/A,GO AUTO OUTLET SOUTH,Dealer,"2262 Sparrow Dr, Nisku, AB, T9E 8A2","Nisku, AB",130,address,b594a8ea-528b-49f8-93ec-c093a6827e6b,https://www.autotrader.ca/offers/honda-odyssey-ex-low-kms-8-passenger-seating-heated-front-sea-gasoline-grey-cat_ma31gr200642tr11789-b594a8ea-528b-49f8-93ec-c093a6827e6b,0.5925575399979629,AutoTrader
3,2018,Honda,Odyssey,EX,1,25950,No change noted,First seen this week,0,25950,25950,0,0,143185,Unknown,Gasoline,Accident reported,N/A,Cardeals4u,Dealer,"5090 26th Ave SE, Calgary, AB, T2B 2Y9","Calgary, AB",149,city_center,40474cbb-3497-45ff-b958-43f984b3d246,https://www.autotrader.ca/offers/honda-odyssey-ex-gasoline-grey-cat_ma31gr200642-40474cbb-3497-45ff-b958-43f984b3d246,0.592623327039088,AutoTrader
4,2018,Honda,Odyssey,"Touring *3.5L V6, HEATED & COOLED LEATHER SEATS, E",1,27995,No change noted,First seen this week,0,27995,27995,0,0,127656,3.5L,Gasoline,Unknown,N/A,GO AUTO OUTLET SOUTH,Dealer,"2262 Sparrow Dr, Nisku, AB, T9E 8A2","Nisku, AB",130,address,d0cbb81b-6b7d-4b09-8c19-f22353ac5f52,https://www.autotrader.ca/offers/honda-odyssey-touring-3-5l-v6-heated-cooled-leather-seats-e-gasoline-red-cat_ma31gr200642tr11947-d0cbb81b-6b7d-4b09-8c19-f22353ac5f52,0.5952419087904808,AutoTrader
5,2018,Honda,Odyssey,EX Auto,1,27587,No change noted,First seen this week,0,27587,27587,0,0,131000,3.5L,Gasoline,No accidents reported,N/A,Team Ford,Dealer,"3304 - 91 St., EDMONTON, AB, T6N 1C1","EDMONTON, AB",142,address,f024f35e-d284-4a65-b20c-87438e284046,https://www.autotrader.ca/offers/honda-odyssey-ex-auto-gasoline-grey-cat_ma31gr200642tr11789-f024f35e-d284-4a65-b20c-87438e284046,0.5965053522586776,AutoTrader
6,2019,Honda,Odyssey,EX  - Sunroof -  Apple CarPlay,1,29995,No change noted,Unchanged for 2 weeks,2,29995,29995,0,0,118500,3.5L,Gasoline,No accidents reported,N/A,Legacy Auto Super Centre,Dealer,"4120 56 Street, Wetaskiwin, AB, T9A 1V3","Wetaskiwin, AB",101,address,43bddd8b-e2fb-49c5-9a94-c3b0886fd76d,https://www.autotrader.ca/offers/honda-odyssey-ex-sunroof-apple-carplay-gasoline-white-cat_ma31gr200642-43bddd8b-e2fb-49c5-9a94-c3b0886fd76d,0.6018019066606326,AutoTrader
7,2018,Honda,Odyssey,TOURING | LOADED!,1,28900,No change noted,Unchanged for 1 weeks,1,28900,28900,0,0,120222,3.5L,Gasoline,Unknown,N/A,Norden Volkswagen,Dealer,"14703-137 ave, EDMONTON, AB, T5S 1A4","EDMONTON, AB",174,address,c0bf766e-e450-4b61-8cc0-9e19e021807e,https://www.autotrader.ca/offers/honda-odyssey-touring-loaded-gasoline-white-cat_ma31gr200642tr11947-c0bf766e-e450-4b61-8cc0-9e19e021807e,0.6056970654892725,AutoTrader
8,2018,Honda,Odyssey,EX-L RES Auto | Leather Moonroof,1,26788,No change noted,Down $100 over 2 weeks,2,26888,26788,0,-100,147554,3.5L,Gasoline,Unknown,N/A,West End Nissan,Dealer,"18010 Stony Plain Road, EDMONTON, AB, T5S 1N4","EDMONTON, AB",163,address,1643936b-73ac-4d3e-8a9a-e746a4023eb0,https://www.autotrader.ca/offers/honda-odyssey-ex-l-res-auto-leather-moonroof-gasoline-grey-cat_ma31gr200642tr13181-1643936b-73ac-4d3e-8a9a-e746a4023eb0,0.6083923112585465,AutoTrader
9,2019,Honda,Odyssey,Touring Auto,1,21988,No change noted,First seen this week,0,21988,21988,0,0,202483,Unknown,Gasoline,Accident reported,N/A,Auto House,Dealer,"2404 23rd Ave NE, CALGARY, AB, T2E8J4","CALGARY, AB",149,city_center,1013481b-06f4-42d4-8b24-e361a6761ab6,https://www.autotrader.ca/offers/honda-odyssey-touring-auto-gasoline-white-cat_ma31gr200642tr11947-1013481b-06f4-42d4-8b24-e361a6761ab6,0.609484516375685,AutoTrader
10,2018,Honda,Odyssey,,1,25988,No change noted,Unchanged for 1 weeks,1,25988,25988,0,0,169310,3.5L,Gasoline,Unknown,N/A,Calgary H. Ltd O/A T&T Honda,Dealer,"888 Meridian Road NE, CALGARY, AB, T2A 2N8","CALGARY, AB",146,address,32e47b85-99cd-4c6b-a9cf-a3eddf48176a,https://www.autotrader.ca/offers/honda-odyssey-gasoline-blue-cat_ma31gr200642-32e47b85-99cd-4c6b-a9cf-a3eddf48176a,0.6182640948252252,AutoTrader
