rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
1,2019,Honda,Odyssey,Touring 3.5 V6 POWER! LEATHER! SUNROOF!,1,25977,No change noted,Unchanged for 2 weeks,2,25977,25977,0,0,139225,Unknown,Gasoline,Unknown,N/A,Auto Avenue - 17th Ave,Dealer,"1739 51 ST SE, Calgary, AB, T2A 1T2","Calgary, AB",151,address,385fa608-7219-4ab0-add0-74f015019467,https://www.autotrader.ca/offers/honda-odyssey-touring-3-5-v6-power-leather-sunroof-gasoline-cat_ma31gr200642tr11947-385fa608-7219-4ab0-add0-74f015019467,0.5983691627176687,AutoTrader
2,2018,Honda,Odyssey,EX,1,25950,No change noted,Unchanged for 3 weeks,3,25950,25950,0,0,143185,Unknown,Gasoline,Accident reported,N/A,Cardeals4u,Dealer,"5090 26th Ave SE, Calgary, AB, T2B 2Y9","Calgary, AB",149,city_center,40474cbb-3497-45ff-b958-43f984b3d246,https://www.autotrader.ca/offers/honda-odyssey-ex-gasoline-grey-cat_ma31gr200642-40474cbb-3497-45ff-b958-43f984b3d246,0.601610635812858,AutoTrader
3,2018,Honda,Odyssey,"EX *LOW KMS, 8 PASSENGER SEATING, HEATED FRONT SEA",1,30490,No change noted,Down $5 over 3 weeks,3,30495,30490,0,-5,98293,3.5L,Gasoline,Accident reported,N/A,GO AUTO OUTLET SOUTH,Dealer,"2262 Sparrow Dr, Nisku, AB, T9E 8A2","Nisku, AB",129,address,b594a8ea-528b-49f8-93ec-c093a6827e6b,https://www.autotrader.ca/offers/honda-odyssey-ex-low-kms-8-passenger-seating-heated-front-sea-gasoline-grey-cat_ma31gr200642tr11789-b594a8ea-528b-49f8-93ec-c093a6827e6b,0.6028657228979204,AutoTrader
4,2018,Honda,Odyssey,EX-L RES Auto | Leather Moonroof,1,25888,No change noted,"Down $1,000 over 5 weeks",5,26888,25888,0,-1000,147554,3.5L,Gasoline,Unknown,N/A,West End Nissan,Dealer,"18010 Stony Plain Road, EDMONTON, AB, T5S 1N4","EDMONTON, AB",163,address,1643936b-73ac-4d3e-8a9a-e746a4023eb0,https://www.autotrader.ca/offers/honda-odyssey-ex-l-res-auto-leather-moonroof-gasoline-grey-cat_ma31gr200642tr13181-1643936b-73ac-4d3e-8a9a-e746a4023eb0,0.6078868517340194,AutoTrader
5,2019,Honda,Odyssey,EX *HEATED SEATS/ WHEEL/ POWER LIFT GATE/ CLEAN CA,1,32995,No change noted,Unchanged for 2 weeks,2,32995,32995,0,0,82263,3.5L,Gasoline,Accident reported,N/A,GO AUTO OUTLET SOUTH,Dealer,"2262 Sparrow Dr, Nisku, AB, T9E 8A2","Nisku, AB",129,address,2fb7f61c-246a-4787-a687-5ecff597ae47,https://www.autotrader.ca/offers/honda-odyssey-ex-heated-seats-wheel-power-lift-gate-clean-ca-gasoline-grey-cat_ma31gr200642tr11789-2fb7f61c-246a-4787-a687-5ecff597ae47,0.614267660654021,AutoTrader
6,2019,Honda,Odyssey,Touring Auto,1,21988,No change noted,Unchanged for 3 weeks,3,21988,21988,0,0,202483,Unknown,Gasoline,Accident reported,N/A,Auto House,Dealer,"2404 23rd Ave NE, CALGARY, AB, T2E8J4","CALGARY, AB",149,city_center,1013481b-06f4-42d4-8b24-e361a6761ab6,https://www.autotrader.ca/offers/honda-odyssey-touring-auto-gasoline-white-cat_ma31gr200642tr11947-1013481b-06f4-42d4-8b24-e361a6761ab6,0.6171050240698872,AutoTrader
7,2018,Honda,Odyssey,Touring,1,29500,No change noted,"Down $1,487 over 5 weeks",5,30987,29500,0,-1487,121607,Unknown,Gasoline,Unknown,N/A,North Edmonton Kia,Dealer,"13634 St. Albert Trail NW, Edmonton, AB, T5L 4P3","Edmonton, AB",173,address,0002469a-a2c6-4d71-a732-a9c08b91921d,https://www.autotrader.ca/offers/honda-odyssey-touring-gasoline-cat_ma31gr200642tr11947-0002469a-a2c6-4d71-a732-a9c08b91921d,0.6234112054323846,AutoTrader
8,2018,Honda,Odyssey,EXL Sunroof Nav Driver Alerts Power Doors Heated L,1,25998,No change noted,"Down $1,800 over 6 weeks",6,27798,25998,0,-1800,164543,3.5L,Gasoline,Unknown,N/A,Parkland Chrysler Dodge Jeep Ram,Dealer,"200 St. Matthews Ave, SPRUCE GROVE, AB, T7X 3A6","SPRUCE GROVE, AB",172,address,3a4e2d8c-001e-4bb7-9a8d-fe9669f486d1,https://www.autotrader.ca/offers/honda-odyssey-exl-sunroof-nav-driver-alerts-power-doors-heated-l-gasoline-grey-cat_ma31gr200642tr13180-3a4e2d8c-001e-4bb7-9a8d-fe9669f486d1,0.6275573358500739,AutoTrader
9,2018,Honda,Odyssey,Touring,1,28901,No change noted,First seen this week,0,28901,28901,0,0,154263,3.5L,Gasoline,Unknown,N/A,Capital Chevrolet Buick GMC Calgary,Dealer,"13103 Lake Fraser Drive South East, Calgary, AB, T2J3H5","Calgary, AB",149,city_center,6c203ef4-0e0d-4e45-a839-b0413fd53488,https://www.autotrader.ca/offers/honda-odyssey-touring-gasoline-white-cat_ma31gr200642tr11947-6c203ef4-0e0d-4e45-a839-b0413fd53488,0.6446372457960935,AutoTrader
10,2019,Honda,Odyssey,EX-L w/Sunroof/Rear DVD/Heated Leather/Dual Pwr Sl,1,29980,No change noted,Unchanged for 5 weeks,5,29980,29980,0,0,147380,3.5L,Gasoline,Unknown,N/A,Schwab Chevrolet Buick GMC,Dealer,"6503 Sparrow Drive, LEDUC, AB, T9E7C7","LEDUC, AB",123,address,c0d1a2f3-1658-4548-bacb-0add9250a2ae,https://www.autotrader.ca/offers/honda-odyssey-ex-l-w-sunroof-rear-dvd-heated-leather-dual-pwr-sl-gasoline-blue-cat_ma31gr200642-c0d1a2f3-1658-4548-bacb-0add9250a2ae,0.6446766215099463,AutoTrader
