rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
1,2017,Ford,F 150,Lariat,3,26888,No change noted,Unchanged for 1 weeks,1,26888,26888,0,0,179935,3.5L,Gasoline,Unknown,N/A,Advantage Ford,Dealer,"12800 Macleod Trail S.E., CALGARY, AB, T2J 7E5","CALGARY, AB",149,city_center,a7c72a7b-298c-4e3a-936a-d73830491819,https://www.autotrader.ca/offers/ford-f-150-lariat-gasoline-red-cat_ma29gr16518tr11275-a7c72a7b-298c-4e3a-936a-d73830491819,0.28887569584248785,AutoTrader
2,2018,Ford,F 150,XLT,2,20888,No change noted,"Down $1,007 over 4 weeks",4,21895,20888,0,-1007,245606,3.5L,Gasoline,Unknown,N/A,MGM Ford Lincoln Sales,Dealer,"3010 - 50th Avenue, RED DEER, AB, T4R 1M5","RED DEER, AB",1,city_center,6cce10ac-9984-48fa-8191-a83d0e3819ba,https://www.autotrader.ca/offers/ford-f-150-xlt-gasoline-cat_ma29gr16518tr11279-6cce10ac-9984-48fa-8191-a83d0e3819ba,0.2995330344019902,AutoTrader
3,2019,Ford,F 150,XLT 4x4 SuperCab Styleside 6 ft. box 163 in. WB Au,2,19900,"Reduced from $ 21,990,-",Unchanged for 2 weeks,2,19900,19900,0,0,171172,2.7L,Gasoline,Unknown,N/A,CAMROSE CAR CORNER,Dealer,"5609 48 Avenue, Camrose, AB, T4V 0J9","Camrose, AB",141,address,179caf2f-ed56-4e10-bbcc-3585b9ab3da6,https://www.autotrader.ca/offers/ford-f-150-xlt-4x4-supercab-styleside-6-ft-box-163-in-wb-au-gasoline-bronze-cat_ma29gr16518tr11290-179caf2f-ed56-4e10-bbcc-3585b9ab3da6,0.302345721936221,AutoTrader
4,2016,Ford,F 150,Lariat - 4x4 - 501A - FX4 - SK TRUCK,3,18688,No change noted,Down $311 over 6 weeks,6,18999,18999,-311,-311,248667,3.5L,Gasoline,Unknown,N/A,Saskatoon Auto Connection,Dealer,"139A 105th Street East, SASKATOON, SK, S7N1Z2","SASKATOON, SK",546,address,3accf5e8-8f8a-481d-95f5-fa0c3bb717e8,https://www.autotrader.ca/offers/ford-f-150-lariat-4x4-501a-fx4-sk-truck-gasoline-black-cat_ma29gr16518tr11275-3accf5e8-8f8a-481d-95f5-fa0c3bb717e8,0.30914137874036834,AutoTrader
5,2018,Ford,F 150,LARIAT 502A | MAX TOW | SUNROOF | POWER BOARDS,3,25995,No change noted,First seen this week,0,25995,25995,0,0,158668,3.5L,Gasoline,Unknown,N/A,Boundary Ford Sales,Dealer,"2502-50th Avenue, Lloydminster, SK, T9V2S3","Lloydminster, SK",368,city_center,6d12686d-d12f-47f8-bd16-f3609e2cac4e,https://www.autotrader.ca/offers/ford-f-150-lariat-502a-max-tow-sunroof-power-boards-gasoline-grey-cat_ma29gr16518-6d12686d-d12f-47f8-bd16-f3609e2cac4e,0.31819442670421616,AutoTrader
6,2019,Ford,F 150,"XLT ONE OWNER, FUEL RIMS, AS-IS, 302A, TAILGATE ST",2,21888,No change noted,Down $111 over 4 weeks,4,21999,21888,0,-111,247000,3.5L,Gasoline,Unknown,N/A,Cam Clark Ford Olds,Dealer,"5042 48 th Street, OLDS, AB, T4H 0C6","OLDS, AB",63,city_center,f7b0719c-6348-438f-845f-4d998550cbee,https://www.autotrader.ca/offers/ford-f-150-xlt-one-owner-fuel-rims-as-is-302a-tailgate-st-gasoline-white-cat_ma29gr16518tr11290-f7b0719c-6348-438f-845f-4d998550cbee,0.3197914089060026,AutoTrader
7,2017,Ford,F 150,Lariat 502A | 3.5L V6 | Max Tow | Moonroof,3,30891,No change noted,Down $100 over 4 weeks,4,30991,30891,0,-100,153288,3.5L,Gasoline,Unknown,N/A,Cochrane GM,Dealer,"2 Westside DR, Cochrane, AB, T4C 1M1","Cochrane, AB",167,city_center,41a8bc50-7284-4c2b-941d-c9ff9287195d,https://www.autotrader.ca/offers/ford-f-150-lariat-502a-3-5l-v6-max-tow-moonroof-gasoline-grey-cat_ma29gr16518-41a8bc50-7284-4c2b-941d-c9ff9287195d,0.3201591483560166,AutoTrader
8,2018,Ford,F 150,Lariat Sport,3,30933,No change noted,"Down $1,044 over 4 weeks",4,31977,31144,-211,-1044,148255,3.5L,Gasoline,Unknown,N/A,Strathmore Ford,Dealer,"1040 - Westridge Road, Strathmore, AB, T1P 1H8","Strathmore, AB",186,address,cb98b965-df13-4e08-a155-e6ebbfa4433b,https://www.autotrader.ca/offers/ford-f-150-lariat-sport-gasoline-black-cat_ma29gr16518tr11275-cb98b965-df13-4e08-a155-e6ebbfa4433b,0.32304585402325425,AutoTrader
9,2019,Ford,F 150,LARIAT 4WD SUPERCREW BACKUP CAMERA NAVIGATION PUSH,3,32988,No change noted,"Up $1,000 over 5 weeks",5,31988,32988,0,1000,133990,3.5L,Gasoline,Unknown,N/A,Auto House,Dealer,"2404 23rd Ave NE, CALGARY, AB, T2E8J4","CALGARY, AB",149,city_center,3f068692-f456-4dfb-8b26-82619990cc68,https://www.autotrader.ca/offers/ford-f-150-lariat-4wd-supercrew-backup-camera-navigation-push-gasoline-white-cat_ma29gr16518tr11275-3f068692-f456-4dfb-8b26-82619990cc68,0.33030490054638223,AutoTrader
10,2017,Ford,F 150,LARIAT 502A SPORT | MAX TOW | SUNROOF | NAV,3,27995,No change noted,First seen this week,0,27995,27995,0,0,190203,3.5L,Gasoline,Unknown,N/A,Boundary Ford Sales,Dealer,"2502-50th Avenue, Lloydminster, SK, T9V2S3","Lloydminster, SK",368,city_center,94caf348-d275-47e7-9c85-82f4082cb71d,https://www.autotrader.ca/offers/ford-f-150-lariat-502a-sport-max-tow-sunroof-nav-gasoline-black-cat_ma29gr16518-94caf348-d275-47e7-9c85-82f4082cb71d,0.34131660924073026,AutoTrader
