rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
1,2016,Ford,F 150,Lariat,3,20888,No change noted,First seen this week,0,20888,20888,0,0,232812,3.5L,Gasoline,Unknown,N/A,MGM Ford Lincoln Sales,Dealer,"3010 - 50th Avenue, RED DEER, AB, T4R1M5","RED DEER, AB",1,city_center,ad8b08a0-569d-4bdd-ac5e-89c2656401ef,https://www.autotrader.ca/offers/ford-f-150-lariat-gasoline-black-ad8b08a0-569d-4bdd-ac5e-89c2656401ef,0.36150530886443055,AutoTrader
2,2018,Ford,F 150,Lariat,3,25700,No change noted,Unchanged for 1 weeks,1,25700,25700,0,0,177500,3.5L,Gasoline,Unknown,N/A,Aspen Ford Sales Ltd.,Dealer,"4402 - 42 St., STETTLER, AB, T0C2L0","STETTLER, AB",82,address,01143830-28f3-40d5-9571-1cee5e0af713,https://www.autotrader.ca/offers/ford-f-150-lariat-gasoline-red-01143830-28f3-40d5-9571-1cee5e0af713,0.3723256817070794,AutoTrader
3,2016,Ford,F 150,Lariat  - Leather Seats -  Heated Seats,3,23525,No change noted,First seen this week,0,23525,23525,0,0,175512,5.0L,Gasoline,Unknown,N/A,High River Ford,Dealer,"1103 11th Ave S.E., HIGH RIVER, AB, T1V1M3","HIGH RIVER, AB",209,city_center,e0fe0b1f-f7f8-4a25-aa74-0c71f0cf19f2,https://www.autotrader.ca/offers/ford-f-150-lariat-leather-seats-heated-seats-gasoline-blue-e0fe0b1f-f7f8-4a25-aa74-0c71f0cf19f2,0.37644375702670024,AutoTrader
4,2016,Ford,F 150,Lariat,3,22888,No change noted,First seen this week,0,22888,22888,0,0,226896,3.5L,Gasoline,Unknown,N/A,Adrenalin Motors,Dealer,"3-Hwy 20, Sylvan Lake, AB, T4S 1Z7","Sylvan Lake, AB",23,address,4fe7116e-35af-4892-aa05-9a0cbf0451a5,https://www.autotrader.ca/offers/ford-f-150-lariat-gasoline-black-4fe7116e-35af-4892-aa05-9a0cbf0451a5,0.37754424545142884,AutoTrader
5,2019,Ford,F 150,Lariat,3,27488,No change noted,Unchanged for 1 weeks,1,27488,27488,0,0,172866,2.7L,Gasoline,Unknown,N/A,Cam Clark Ford Olds,Dealer,"5042 48 th Street, OLDS, AB, T4H0C6","OLDS, AB",63,city_center,b01cd4c5-292a-4fe9-9de9-10a5776d76e7,https://www.autotrader.ca/offers/ford-f-150-lariat-gasoline-b01cd4c5-292a-4fe9-9de9-10a5776d76e7,0.3799318985942655,AutoTrader
6,2018,Ford,F 150,LARIAT | Clean Carfax | 3.5L V6,3,29697,No change noted,Unchanged for 1 weeks,1,29697,29697,0,0,164316,3.5L,Gasoline,No accidents reported,N/A,Red Deer Volkswagen,Dealer,"7 Mckenzie Drive, Red Deer, AB, T4S 2H4","Red Deer, AB",11,address,d9fe3a0d-0e39-446b-8707-d1b783d7221d,https://www.autotrader.ca/offers/ford-f-150-lariat--clean-carfax--3-5l-v6-gasoline-white-d9fe3a0d-0e39-446b-8707-d1b783d7221d,0.38170166959966045,AutoTrader
7,2016,Ford,F 150,XLT | One Owner | Twin Turbo,2,15772,No change noted,Unchanged for 1 weeks,1,15772,15772,0,0,216842,3.5L,Gasoline,Unknown,N/A,Red Deer Volkswagen,Dealer,"7 Mckenzie Drive, Red Deer, AB, T4S 2H4","Red Deer, AB",11,address,124c246e-25e5-45f7-b907-84a76d724f31,https://www.autotrader.ca/offers/ford-f-150-xlt--one-owner--twin-turbo-gasoline-white-124c246e-25e5-45f7-b907-84a76d724f31,0.382904124843416,AutoTrader
8,2019,Ford,F 150,LARIAT 4WD SUPERCREW BACKUP CAMERA NAVIGATION PUSH,3,31988,"Reduced from $ 32,988,-",Unchanged for 1 weeks,1,31988,31988,0,0,133990,3.5L,Gasoline,Unknown,N/A,Auto House,Dealer,"2404 23rd Ave NE, CALGARY, AB, T2E8J4","CALGARY, AB",149,city_center,3f068692-f456-4dfb-8b26-82619990cc68,https://www.autotrader.ca/offers/ford-f-150-lariat-4wd-supercrew-backup-camera-navigation-push-gasoline-white-3f068692-f456-4dfb-8b26-82619990cc68,0.4023101866733762,AutoTrader
9,2018,Ford,F 150,Platinum  - Navigation -  Leather Seats,3,33999,No change noted,Unchanged for 1 weeks,1,33999,33999,0,0,136427,3.5L,Gasoline,Unknown,N/A,Legacy Ford Ponoka,Dealer,"6305 - 42 Avenue, PONOKA, AB, T4J1J8","PONOKA, AB",54,address,941fbd6c-9b58-424b-a380-3cac3df0011c,https://www.autotrader.ca/offers/ford-f-150-platinum-navigation-leather-seats-gasoline-red-941fbd6c-9b58-424b-a380-3cac3df0011c,0.4031940568169442,AutoTrader
10,2019,Ford,F 150,Lariat SuperCrew | Longbox | Twin Panel Moonroof,3,29795,No change noted,Unchanged for 1 weeks,1,29795,29795,0,0,159123,3.5L,Gasoline,Accident reported,N/A,Courtesy Chrysler Dodge Jeep Ram,Dealer,"125 Glendeer Circle S.E., CALGARY, AB, T2H2S8","CALGARY, AB",149,city_center,23effe0e-bdfb-4727-84dc-b943819c4772,https://www.autotrader.ca/offers/ford-f-150-lariat-supercrew--longbox--twin-panel-moonroof-gasoline-white-23effe0e-bdfb-4727-84dc-b943819c4772,0.40424906410348915,AutoTrader
