rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
1,2025,Ford,F-150,xlt,2,387,No change noted,Unchanged for 1 weeks,1,387,387,0,0,13000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1739811137,https://www.kijiji.ca/v-cars-trucks/barrie/lease-take-over-2025-ford-f150-302a-black-appearance-package/1739811137,0.10188065169944724,Kijiji
2,2025,Ford,F-150,xlt,2,395,No change noted,First seen this week,0,395,395,0,0,13969,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1740030344,https://www.kijiji.ca/v-cars-trucks/markham-york-region/2025-f150-xlt-lease-takeover-need-gone/1740030344,0.10243716999516125,Kijiji
3,2025,Ford,F-150,Unknown,1,300,No change noted,Unchanged for 1 weeks,1,300,300,0,0,1,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1739535816,https://www.kijiji.ca/v-cars-trucks/barrie/2025-f150-tailgate/1739535816,0.16958436034136015,Kijiji
4,2017,Ford,F-150,Unknown,1,475,No change noted,First seen this week,0,475,475,0,0,1,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1657402521,https://www.kijiji.ca/v-cars-trucks/longueuil-rive-sud/ford-f150-lc3t-14g621-ad-yaw-backup-trailer-sensor-kit-new/1657402521,0.17104269367469346,Kijiji
5,2020,Ford,F-150,Unknown,1,900,No change noted,Unchanged for 5 weeks,5,900,900,0,0,3000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1729805244,https://www.kijiji.ca/v-cars-trucks/st-georges-de-beauce/ford-f-150-265-70-17-nokian-hakkapeliitta-8-9-32-usure-roues-202/1729805244,0.17610042332950562,Kijiji
6,2021,Ford,F-150,tremor,3,17495,No change noted,First seen this week,0,17495,17495,0,0,95141,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Carstairs, AB","Carstairs, AB",91,address,1734405631,https://www.kijiji.ca/v-cars-trucks/london/2021-ford-f-150-tremor-irreparable-parts-or-export-as-is/1734405631,0.21097146971965133,Kijiji
7,2016,Ford,F-150,fx4,3,14500,No change noted,First seen this week,0,14500,14500,0,0,167000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1740112711,https://www.kijiji.ca/v-cars-trucks/mississauga-peel-region/2016-ford-f150-fx4-sport-fully-loaded-low167-000km/1740112711,0.22233950192988142,Kijiji
8,2017,Ford,F-150,lariat,3,14450,No change noted,Down $500 over 1 weeks,1,14950,14950,-500,-500,203630,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1739635958,https://www.kijiji.ca/v-cars-trucks/cambridge/2017-ford-f-150-lariat-4wd-super-crew-157-as-is-special-no-ac/1739635958,0.24044013678231088,Kijiji
9,2016,Ford,F-150,xlt,2,11000,No change noted,First seen this week,0,11000,11000,0,0,123500,Unknown,Gas,Salvage/rebuilt,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1739920196,https://www.kijiji.ca/v-cars-trucks/norfolk-county/ford-f150/1739920196,0.24618259185396874,Kijiji
10,2018,Ford,F-150,lariat,3,20000,No change noted,"Down $4,000 over 3 weeks",3,24000,24000,-4000,-4000,141000,5.0L,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1726812265,https://www.kijiji.ca/v-cars-trucks/ville-de-montreal/ford-f150-5-0-lariat-4x4-sale-pending/1726812265,0.2550292415013665,Kijiji
