rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
1,2012,Ram,3500,laramie,3,21000,No change noted,Unchanged for 3 weeks,3,21000,21000,0,0,307000,Unknown,Diesel,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",149,address,1739872599,https://www.kijiji.ca/v-cars-trucks/calgary/2012-ram-laramie-3500/1739872599,0.3797878225727643,Kijiji
2,2012,Ram,3500,longhorn,3,24500,No change noted,Unchanged for 2 weeks,2,24500,24500,0,0,318000,Unknown,Diesel,Unknown,N/A,Unknown,Private,"Edmonton, AB","Edmonton, AB",154,address,1740095976,https://www.kijiji.ca/v-cars-trucks/edmonton/2012-dodge-ram-3500-longhorn/1740095976,0.42565540606403734,Kijiji
3,2014,Ram,3500,slt,2,15999,No change noted,"Down $2,000 over 10 weeks",10,17999,15999,0,-2000,407415,Unknown,Diesel,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1727554523,https://www.kijiji.ca/v-cars-trucks/edmonton/2014-ram-3500-4x4-crew-cab-slt-longbox-diesel/1727554523,0.4310196598796618,Kijiji
4,2012,Ram,3500,laramie,3,22999,No change noted,First seen this week,0,22999,22999,0,0,414000,Unknown,Diesel,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1740744622,https://www.kijiji.ca/v-cars-trucks/edmonton/2012-ram-ram-3500-4wd-crewcab-laramie/1740744622,0.44060965392158136,Kijiji
5,2014,Ram,3500,slt,2,28900,No change noted,Unchanged for 10 weeks,10,28900,28900,0,0,1,Unknown,Diesel,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1724485397,https://www.kijiji.ca/v-cars-trucks/edmonton/2014-dodge-ram-3500-4x4-diesel-under-hood-v-mac-compressor/1724485397,0.44438965269659286,Kijiji
6,2012,Ram,3500,Unknown,1,6500,No change noted,First seen this week,0,6500,6500,0,0,588721,Unknown,Diesel,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",149,address,1740751443,https://www.kijiji.ca/v-cars-trucks/calgary/2011-dodge-3500-diesel-4x4/1740751443,0.4549057027391109,Kijiji
7,2013,Ram,3500,slt,2,26900,No change noted,Down $600 over 7 weeks,7,27500,26900,0,-600,237154,Unknown,Diesel,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1738555643,https://www.kijiji.ca/v-cars-trucks/edmonton/2013-ram-3500-slt-rear-cam-bluetooth-touch-display/1738555643,0.501425738000957,Kijiji
8,2012,Ram,3500,Unknown,1,21500,No change noted,First seen this week,0,21500,21500,0,0,255000,Unknown,Diesel,Unknown,N/A,Unknown,Private,"Edmonton, AB","Edmonton, AB",154,address,1740769272,https://www.kijiji.ca/v-cars-trucks/edmonton/2012-ran-3500-diesel-dually-21500-obo/1740769272,0.5189589603192888,Kijiji
9,2012,Ram,3500,laramie,3,32400,No change noted,"Down $6,600 over 10 weeks",10,39000,32400,0,-6600,327500,Unknown,Diesel,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",149,address,1737991173,https://www.kijiji.ca/v-cars-trucks/calgary/2012-ram-3500-diesel-6-7-cummins-4x4-and-28-5-citation-supreme/1737991173,0.5208697192506773,Kijiji
10,2012,Ram,3500,Unknown,1,21000,No change noted,"Down $1,500 over 6 weeks",6,22500,21000,0,-1500,358648,Unknown,Diesel,Unknown,N/A,Unknown,Private,"Edmonton, AB","Edmonton, AB",154,address,1739219981,https://www.kijiji.ca/v-cars-trucks/edmonton/2012-dodge-ram-3500-long-box/1739219981,0.548287853452229,Kijiji
11,2014,Ram,3500,laramie,3,42500,No change noted,First seen this week,0,42500,42500,0,0,150000,Unknown,Diesel,No accidents reported,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",149,address,1740893120,https://www.kijiji.ca/v-cars-trucks/calgary/2014-ram-3500-laramie-crew-cab-diesel-mint-condition/1740893120,0.5793930385459352,Kijiji
12,2014,Ram,3500,longhorn,3,41999,No change noted,Unchanged for 3 weeks,3,41999,41999,0,0,195562,Unknown,Diesel,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1739835206,https://www.kijiji.ca/v-cars-trucks/edmonton/2014-ram-3500-4wd-crew-cab-149-longhorn-limited/1739835206,0.5899314189402055,Kijiji
13,2014,Ram,3500,laramie,3,27900,No change noted,Unchanged for 9 weeks,9,27900,27900,0,0,380000,6.7L,Diesel,Unknown,N/A,Unknown,Private,"Regina, SK","Regina, SK",786,address,1735300664,https://www.kijiji.ca/v-cars-trucks/winnipeg/safetied-2014-ram-3500-laramie-6-7l-cummins-turbo-diesel/1735300664,0.6073287016910137,Kijiji
14,2012,Ram,3500,Unknown,1,38000,No change noted,"Down $5,000 over 7 weeks",7,43000,38000,0,-5000,260000,Unknown,Diesel,Unknown,N/A,Unknown,Private,"Regina, SK","Regina, SK",786,address,1738201492,https://www.kijiji.ca/v-cars-trucks/winnipeg/2012-dodge-larime-mega-cab/1738201492,0.8353858918690837,Kijiji
