rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
1,2012,Ram,3500,laramie,3,21000,No change noted,First seen this week,0,21000,21000,0,0,307000,Unknown,Diesel,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",149,address,1739872599,https://www.kijiji.ca/v-cars-trucks/calgary/2012-ram-laramie-3500/1739872599,0.3705141204725587,Kijiji
2,2012,Ram,3500,laramie,3,21988,No change noted,First seen this week,0,21988,21988,0,0,315176,Unknown,Diesel,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1739738232,https://www.kijiji.ca/v-cars-trucks/calgary/2012-ram-3500-laramie/1739738232,0.38387364942411767,Kijiji
3,2014,Ram,3500,slt,2,28900,No change noted,Unchanged for 7 weeks,7,28900,28900,0,0,1,Unknown,Diesel,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1724485397,https://www.kijiji.ca/v-cars-trucks/edmonton/2014-dodge-ram-3500-4x4-diesel-under-hood-v-mac-compressor/1724485397,0.3908289825177003,Kijiji
4,2013,Ram,3500,slt,2,12999,No change noted,Unchanged for 7 weeks,7,12999,12999,0,0,458415,Unknown,Diesel,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1736817720,https://www.kijiji.ca/v-cars-trucks/edmonton/2013-ram-3500-4x4-crew-cab-slt-diesel/1736817720,0.43322749958879075,Kijiji
5,2014,Ram,3500,slt,2,15999,No change noted,"Down $2,000 over 7 weeks",7,17999,16999,-1000,-2000,407415,Unknown,Diesel,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1727554523,https://www.kijiji.ca/v-cars-trucks/edmonton/2014-ram-3500-4x4-crew-cab-slt-longbox-diesel/1727554523,0.44071109524561475,Kijiji
6,2012,Ram,3500,slt,2,25000,No change noted,"Down $3,500 over 7 weeks",7,28500,25000,0,-3500,224500,Unknown,Diesel,Unknown,N/A,Unknown,Private,"Edmonton, AB","Edmonton, AB",154,address,1734915518,https://www.kijiji.ca/v-cars-trucks/edmonton/2012-ram-slt-3500-dually/1734915518,0.45012030096511185,Kijiji
7,2013,Ram,3500,slt,2,26900,No change noted,"Down $1,600 over 7 weeks",7,28500,25999,901,-1600,211280,Unknown,Diesel,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1737245945,https://www.kijiji.ca/v-cars-trucks/calgary/2013-ram-3500-slt-diesel-mechanics-special-heated-seats/1737245945,0.4622300480111686,Kijiji
8,2013,Ram,3500,slt,2,26900,No change noted,Down $600 over 4 weeks,4,27500,27500,-600,-600,237154,Unknown,Diesel,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1738555643,https://www.kijiji.ca/v-cars-trucks/edmonton/2013-ram-3500-slt-rear-cam-bluetooth-touch-display/1738555643,0.47447270781315976,Kijiji
9,2012,Ram,3500,laramie,3,32400,No change noted,"Down $6,600 over 7 weeks",7,39000,34000,-1600,-6600,327500,Unknown,Diesel,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",149,address,1737991173,https://www.kijiji.ca/v-cars-trucks/calgary/2012-ram-3500-diesel-6-7-cummins-4x4-and-28-5-citation-supreme/1737991173,0.4924478519418329,Kijiji
10,2012,Ram,3500,slt,2,24500,No change noted,Unchanged for 3 weeks,3,24500,24500,0,0,349000,Unknown,Diesel,No accidents reported,N/A,Unknown,Private,"Edmonton, AB","Edmonton, AB",154,address,1739221564,https://www.kijiji.ca/v-cars-trucks/edmonton/2012-ram-3500-slt-long-box-diesel-no-tax/1739221564,0.49948219920759845,Kijiji
11,2014,Ram,3500,limited,3,39999,No change noted,Unchanged for 3 weeks,3,39999,39999,0,0,186972,Unknown,Diesel,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1739012064,https://www.kijiji.ca/v-cars-trucks/edmonton/2014-ram-ram-3500-dually-4wd-crewcab-limited/1739012064,0.5074083346993494,Kijiji
12,2014,Ram,3500,longhorn,3,41999,No change noted,First seen this week,0,41999,41999,0,0,195562,Unknown,Diesel,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1739835206,https://www.kijiji.ca/v-cars-trucks/edmonton/2014-ram-3500-4wd-crew-cab-149-longhorn-limited/1739835206,0.5309788148727338,Kijiji
13,2012,Ram,3500,Unknown,1,21000,No change noted,"Down $1,500 over 3 weeks",3,22500,22500,-1500,-1500,358648,Unknown,Diesel,Unknown,N/A,Unknown,Private,"Edmonton, AB","Edmonton, AB",154,address,1739219981,https://www.kijiji.ca/v-cars-trucks/edmonton/2012-dodge-ram-3500-long-box/1739219981,0.5440016130134436,Kijiji
