rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
1,2014,Ram,3500,slt,2,28900,No change noted,Unchanged for 2 weeks,2,28900,28900,0,0,1,Unknown,Diesel,Unknown,N/A,Unknown,Dealer,"Camrose, AB","Camrose, AB",141,address,1724485397,https://www.kijiji.ca/v-cars-trucks/edmonton/2014-dodge-ram-3500-4x4-diesel-under-hood-v-mac-compressor/1724485397,0.42301994434357415,Kijiji
2,2012,Ram,3500,laramie,3,25000,No change noted,Unchanged for 2 weeks,2,25000,25000,0,0,306000,Unknown,Diesel,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",149,address,1736421187,https://www.kijiji.ca/v-cars-trucks/calgary/2012-ram-laramie-3500/1736421187,0.4397163771152061,Kijiji
3,2013,Ram,3500,slt,2,12999,No change noted,Unchanged for 2 weeks,2,12999,12999,0,0,458415,Unknown,Diesel,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1736817720,https://www.kijiji.ca/v-cars-trucks/edmonton/2013-ram-3500-4x4-crew-cab-slt-diesel/1736817720,0.4488226463104326,Kijiji
4,2012,Ram,3500,slt,2,21000,No change noted,Unchanged for 2 weeks,2,21000,21000,0,0,275000,Unknown,Diesel,Unknown,N/A,Unknown,Private,"Camrose, AB","Camrose, AB",141,address,1735194131,https://www.kijiji.ca/v-cars-trucks/edmonton/2012-slt-dodge-mega-cab-3500-single-rear-wheel-diesel/1735194131,0.4552203522708889,Kijiji
5,2014,Ram,3500,slt,2,16999,No change noted,"Down $1,000 over 2 weeks",2,17999,17999,-1000,-1000,407415,Unknown,Diesel,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1727554523,https://www.kijiji.ca/v-cars-trucks/edmonton/2014-ram-3500-4x4-crew-cab-slt-longbox-diesel/1727554523,0.47101650994927513,Kijiji
6,2012,Ram,3500,laramie,3,31000,No change noted,Unchanged for 2 weeks,2,31000,31000,0,0,241485,Unknown,Diesel,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",149,address,1736027183,https://www.kijiji.ca/v-cars-trucks/calgary/2012-ram-longhorn-laramie-3500-the-last-of-the-pre-def-cummins/1736027183,0.47823605906278627,Kijiji
7,2012,Ram,3500,slt,2,25000,No change noted,"Down $3,500 over 2 weeks",2,28500,25000,0,-3500,224500,Unknown,Diesel,Unknown,N/A,Unknown,Private,"Edmonton, AB","Edmonton, AB",154,address,1734915518,https://www.kijiji.ca/v-cars-trucks/edmonton/2012-ram-slt-3500-dually/1734915518,0.48011327488934036,Kijiji
8,2013,Ram,3500,laramie,3,33590,No change noted,Unchanged for 2 weeks,2,33590,33590,0,0,194067,6.7L,Diesel,Unknown,N/A,Unknown,Dealer,"Camrose, AB","Camrose, AB",141,address,1733286475,https://www.kijiji.ca/v-cars-trucks/strathcona-county/2013-ram-3500-laramie-6-7l/1733286475,0.4847993145648802,Kijiji
9,2014,Ram,3500,limited,3,35388,No change noted,Down $411 over 2 weeks,2,35799,35799,-411,-411,197512,Unknown,Diesel,No accidents reported,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1737084285,https://www.kijiji.ca/v-cars-trucks/calgary/2014-ram-3500-4wd-crew-cab-149-limited/1737084285,0.5078068148190333,Kijiji
10,2013,Ram,3500,slt,2,28500,No change noted,Unchanged for 2 weeks,2,28500,28500,0,0,211280,Unknown,Diesel,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1737245945,https://www.kijiji.ca/v-cars-trucks/calgary/2013-ram-3500-slt-diesel-mechanics-special-heated-seats/1737245945,0.5122802657314163,Kijiji
