rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
1,2015,Ford,F-350,lariat,3,17999,No change noted,"Down $4,000 over 6 weeks",6,21999,17999,0,-4000,400000,6.7L,Diesel,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1734896077,https://www.kijiji.ca/v-cars-trucks/edmonton/2015-ford-f-350-lariat-6-7l-powerstroke-diesel-4x4/1734896077,0.36207939536377,Kijiji
2,2015,Ford,F-350,xlt,2,14000,No change noted,Unchanged for 3 weeks,3,14000,14000,0,0,401672,6.7L,Diesel,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",149,address,1738669626,https://www.kijiji.ca/v-cars-trucks/calgary/2015-f350-f30-xlt-super-duty-crew-cab-4x4-6-7l-diesel/1738669626,0.4035525551727765,Kijiji
3,2015,Ford,F-350,lariat,3,31900,No change noted,Unchanged for 6 weeks,6,31900,31900,0,0,281981,6.7L,Diesel,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1734834544,https://www.kijiji.ca/v-cars-trucks/calgary/2015-ford-super-duty-f-350-srw-lariat-6-7l-diesel-crew-cab/1734834544,0.4231155359837317,Kijiji
4,2015,Ford,F-350,lariat,3,39995,No change noted,First seen this week,0,39995,39995,0,0,219041,6.7L,Diesel,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1739454516,https://www.kijiji.ca/v-cars-trucks/calgary/2015-ford-f-350-lariat-6-7l-diesel/1739454516,0.4618566368986486,Kijiji
5,2015,Ford,F-350,lariat,3,27500,No change noted,Unchanged for 2 weeks,2,27500,27500,0,0,438000,6.7L,Diesel,Unknown,N/A,Unknown,Private,"Claresholm, AB","Claresholm, AB",274,address,1737906720,https://www.kijiji.ca/v-cars-trucks/grande-prairie/2015-f350-lariat-6-7l-diesel/1737906720,0.4815331573628869,Kijiji
6,2018,Ford,F-350,lariat,3,46000,No change noted,Unchanged for 2 weeks,2,46000,46000,0,0,156000,6.7L,Diesel,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",149,address,1739026777,https://www.kijiji.ca/v-cars-trucks/calgary/2018-ford-f-350-lariat-6-7l-diesel-srw/1739026777,0.4831291449340515,Kijiji
7,2016,Ford,F-350,xlt,2,30900,No change noted,Unchanged for 5 weeks,5,30900,30900,0,0,275563,6.7L,Diesel,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1737189627,https://www.kijiji.ca/v-cars-trucks/calgary/2016-ford-super-duty-f-350-srw-xlt-6-7l-diesel-crew-cab-4w/1737189627,0.48684883033908,Kijiji
8,2016,Ford,F-350,lariat,3,43680,No change noted,Unchanged for 6 weeks,6,43680,43680,0,0,216452,6.7L,Diesel,Unknown,N/A,Unknown,Dealer,"Claresholm, AB","Claresholm, AB",274,address,1737928701,https://www.kijiji.ca/v-cars-trucks/strathcona-county/2016-ford-super-duty-f-350-lariat-ultimate-6-7l-aftermarket/1737928701,0.5152479798075069,Kijiji
9,2019,Ford,F-350,fx4,3,45900,No change noted,Unchanged for 2 weeks,2,45900,45900,0,0,176500,6.7L,Diesel,Unknown,N/A,Unknown,Private,"Claresholm, AB","Claresholm, AB",274,address,1738744925,https://www.kijiji.ca/v-cars-trucks/nanaimo/2019-ford-f350-6-7l-diesel/1738744925,0.5155112261559853,Kijiji
10,2015,Ford,F-350,Unknown,1,29990,No change noted,Unchanged for 2 weeks,2,29990,29990,0,0,157000,6.7L,Diesel,No accidents reported,N/A,Unknown,Private,"Claresholm, AB","Claresholm, AB",274,address,1738669963,https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2015-ford-super-duty-f-350-drw-6-7l-power-stroke-diesel-9-dump/1738669963,0.5239795740527728,Kijiji
