rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
1,2015,Ford,F-350,lariat,3,25000,No change noted,Unchanged for 2 weeks,2,25000,25000,0,0,251000,6.7L,Diesel,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",149,address,1737972294,https://www.kijiji.ca/v-cars-trucks/calgary/ford-f-350-2015-6-7l-diesel/1737972294,0.34092108166301643,Kijiji
2,2015,Ford,F-350,lariat,3,21999,No change noted,Unchanged for 2 weeks,2,21999,21999,0,0,400000,6.7L,Diesel,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1734896077,https://www.kijiji.ca/v-cars-trucks/edmonton/2015-ford-f-350-lariat-6-7l-powerstroke-diesel-4x4/1734896077,0.3722167525172964,Kijiji
3,2015,Ford,F-350,lariat,3,31900,No change noted,Unchanged for 2 weeks,2,31900,31900,0,0,281981,6.7L,Diesel,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1734834544,https://www.kijiji.ca/v-cars-trucks/calgary/2015-ford-super-duty-f-350-srw-lariat-6-7l-diesel-crew-cab/1734834544,0.41266152678077367,Kijiji
4,2016,Ford,F-350,xlt,2,30900,No change noted,Unchanged for 2 weeks,2,30900,30900,0,0,275563,6.7L,Diesel,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1737189627,https://www.kijiji.ca/v-cars-trucks/calgary/2016-ford-super-duty-f-350-srw-xlt-6-7l-diesel-crew-cab-4w/1737189627,0.4765340577913754,Kijiji
5,2016,Ford,F-350,lariat,3,43680,No change noted,Unchanged for 2 weeks,2,43680,43680,0,0,216452,6.7L,Diesel,Unknown,N/A,Unknown,Dealer,"Camrose, AB","Camrose, AB",141,address,1737928701,https://www.kijiji.ca/v-cars-trucks/strathcona-county/2016-ford-super-duty-f-350-lariat-ultimate-6-7l-aftermarket/1737928701,0.4887569090701488,Kijiji
6,2019,Ford,F-350,lariat,3,48999,No change noted,First seen this week,0,48999,48999,0,0,162056,6.7L,Diesel,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",149,address,1738439036,https://www.kijiji.ca/v-cars-trucks/calgary/2019-ford-f-350-6-7l-fx4-diesel-lariat-blackout-pckg-deleted/1738439036,0.5159352773638283,Kijiji
7,2016,Ford,F-350,king ranch,3,49780,No change noted,Unchanged for 1 weeks,1,49780,49780,0,0,178123,6.7L,Diesel,Unknown,N/A,Unknown,Dealer,"Camrose, AB","Camrose, AB",141,address,1737665020,https://www.kijiji.ca/v-cars-trucks/strathcona-county/2016-ford-super-duty-f-350-srw-king-ranch-6-7l-tuned-deleted/1737665020,0.527286439602448,Kijiji
8,2016,Ford,F-350,xlt,2,42900,No change noted,Unchanged for 2 weeks,2,42900,42900,0,0,153340,6.7L,Diesel,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1734918278,https://www.kijiji.ca/v-cars-trucks/edmonton/2016-ford-f-350-chassis-xlt-2016-ford-f-350-super-duty-6-7l/1734918278,0.5355485659556191,Kijiji
9,2021,Ford,F-350,lariat,3,51999,No change noted,Unchanged for 2 weeks,2,51999,51999,0,0,163789,6.7L,Diesel,Salvage/rebuilt,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1737959632,https://www.kijiji.ca/v-cars-trucks/edmonton/2021-ford-f-350-super-duty-lariat-6-7l-diesel-4x4/1737959632,0.5436351403810632,Kijiji
10,2022,Ford,F-350,fx4,3,55980,No change noted,Unchanged for 1 weeks,1,55980,55980,0,0,149133,6.7L,Diesel,Unknown,N/A,Unknown,Dealer,"Camrose, AB","Camrose, AB",141,address,1737085766,https://www.kijiji.ca/v-cars-trucks/strathcona-county/2022-ford-super-duty-f-350-srw-xlt-fx4-6-7l-powerstroke/1737085766,0.570223110973081,Kijiji
