rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
1,2015,Ford,F-350,lariat,3,25000,No change noted,Unchanged for 1 weeks,1,25000,25000,0,0,251000,6.7L,Diesel,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",149,address,1737972294,https://www.kijiji.ca/v-cars-trucks/calgary/ford-f-350-2015-6-7l-diesel/1737972294,0.3624595952778597,Kijiji
2,2015,Ford,F-350,lariat,3,21999,No change noted,Unchanged for 1 weeks,1,21999,21999,0,0,400000,6.7L,Diesel,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1734896077,https://www.kijiji.ca/v-cars-trucks/edmonton/2015-ford-f-350-lariat-6-7l-powerstroke-diesel-4x4/1734896077,0.412882515079026,Kijiji
3,2015,Ford,F-350,lariat,3,31900,No change noted,Unchanged for 1 weeks,1,31900,31900,0,0,281981,6.7L,Diesel,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1734834544,https://www.kijiji.ca/v-cars-trucks/calgary/2015-ford-super-duty-f-350-srw-lariat-6-7l-diesel-crew-cab/1734834544,0.43550285197149546,Kijiji
4,2016,Ford,F-350,xlt,2,30900,No change noted,Unchanged for 1 weeks,1,30900,30900,0,0,275563,6.7L,Diesel,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1737189627,https://www.kijiji.ca/v-cars-trucks/calgary/2016-ford-super-duty-f-350-srw-xlt-6-7l-diesel-crew-cab-4w/1737189627,0.4989528727405338,Kijiji
5,2016,Ford,F-350,lariat,3,43680,No change noted,Unchanged for 1 weeks,1,43680,43680,0,0,216452,6.7L,Diesel,Unknown,N/A,Unknown,Dealer,"Camrose, AB","Camrose, AB",141,address,1737928701,https://www.kijiji.ca/v-cars-trucks/strathcona-county/2016-ford-super-duty-f-350-lariat-ultimate-6-7l-aftermarket/1737928701,0.49946836975497255,Kijiji
6,2019,Ford,F-350,fx4,3,43995,No change noted,Unchanged for 1 weeks,1,43995,43995,0,0,217820,6.7L,Diesel,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1724558089,https://www.kijiji.ca/v-cars-trucks/calgary/2019-ford-f-350-6-7l-diesel-xlt-fx4-pkg-4wd-navi-360cam-heated-s/1724558089,0.5043064957699774,Kijiji
7,2016,Ford,F-350,lariat,3,46993,No change noted,Unchanged for 1 weeks,1,46993,46993,0,0,187076,6.7L,Diesel,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1737245812,https://www.kijiji.ca/v-cars-trucks/calgary/2016-ford-f-350-super-duty-lariat-heated-leather-seats-6-7l-di/1737245812,0.5139407515044007,Kijiji
8,2016,Ford,F-350,xlt,2,42900,No change noted,Unchanged for 1 weeks,1,42900,42900,0,0,153340,6.7L,Diesel,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1734918278,https://www.kijiji.ca/v-cars-trucks/edmonton/2016-ford-f-350-chassis-xlt-2016-ford-f-350-super-duty-6-7l/1734918278,0.5388873219853568,Kijiji
9,2021,Ford,F-350,lariat,3,51999,No change noted,Unchanged for 1 weeks,1,51999,51999,0,0,163789,6.7L,Diesel,Salvage/rebuilt,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1737959632,https://www.kijiji.ca/v-cars-trucks/edmonton/2021-ford-f-350-super-duty-lariat-6-7l-diesel-4x4/1737959632,0.5450063920078775,Kijiji
10,2020,Ford,F-350,fx4,3,54900,No change noted,Unchanged for 1 weeks,1,54900,54900,0,0,198000,6.7L,Diesel,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1724509335,https://www.kijiji.ca/v-cars-trucks/edmonton/2020-ford-f-350-fx4-offroad-package-4x4-6-7l-diesel/1724509335,0.5863090727568974,Kijiji
11,2020,Ford,F-350,lariat,3,56695,No change noted,Unchanged for 1 weeks,1,56695,56695,0,0,190813,6.7L,Diesel,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1736922586,https://www.kijiji.ca/v-cars-trucks/calgary/2020-ford-super-duty-f-350-srw-lariat-6-7l-powerstroke/1736922586,0.5967334320031912,Kijiji
12,2020,Ford,F-350,lariat,3,59945,No change noted,Unchanged for 1 weeks,1,59945,59945,0,0,156038,6.7L,Diesel,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1735641205,https://www.kijiji.ca/v-cars-trucks/edmonton/2020-ford-f-350-lariat-6-7l-diesel-touch-nav-pano-camera/1735641205,0.6074083129770993,Kijiji
13,2019,Ford,F-350,lariat,3,57495,No change noted,Unchanged for 1 weeks,1,57495,57495,0,0,138607,6.7L,Diesel,Unknown,N/A,Unknown,Private,"Saskatoon, SK","Saskatoon, SK",538,address,1731384442,https://www.kijiji.ca/v-cars-trucks/saskatoon/2019-ford-f-350-sd-lariat-4x4-6-7l-powerstroke/1731384442,0.6515398566093347,Kijiji
14,2017,Ford,F-350,xlt,2,35799,No change noted,Unchanged for 1 weeks,1,35799,35799,0,0,295612,6.7L,Diesel,Unknown,N/A,Unknown,Unknown,"Regina, SK","Regina, SK",786,address,1729154956,https://www.kijiji.ca/v-cars-trucks/winnipeg/2017-ford-super-duty-f-350-srw-xlt-6-7l-powerstroke-bc-truck/1729154956,0.6714047154891983,Kijiji
