rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
1,2022,Kia,Carnival,Unknown,1,22995,No change noted,"Down $2,000 over 1 weeks",1,24995,24995,-2000,-2000,129859,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1737499656,https://www.kijiji.ca/v-cars-trucks/laval-rive-nord/2022-kia-carnival-lx/1737499656,0.6294668272042144,Kijiji
2,2022,Kia,Carnival,Unknown,1,22996,No change noted,Down $815 over 2 weeks,2,23811,23441,-445,-815,151052,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1738912799,https://www.kijiji.ca/v-cars-trucks/moncton/2022-kia-carnival-lx-heated-seats-7-passenger-climate-control/1738912799,0.6542115090758414,Kijiji
3,2022,Kia,Carnival,Unknown,1,27999,No change noted,Unchanged for 1 weeks,1,27999,27999,0,0,97000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1739386505,https://www.kijiji.ca/v-cars-trucks/ottawa/2022-kia-carnival/1739386505,0.658765588664088,Kijiji
4,2023,Kia,Carnival,Unknown,1,22995,No change noted,"Down $1,955 over 2 weeks",2,24950,24950,-1955,-1955,162489,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1736863470,https://www.kijiji.ca/v-cars-trucks/laval-rive-nord/2023-kia-carnival-lx/1736863470,0.6675443943475801,Kijiji
5,2023,Kia,Carnival,Unknown,1,25999,No change noted,Unchanged for 1 weeks,1,25999,25999,0,0,136211,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1738554316,https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2023-kia-carnival-lx/1738554316,0.6774870560738839,Kijiji
6,2023,Kia,Carnival,Unknown,1,29895,No change noted,Unchanged for 1 weeks,1,29895,29895,0,0,100104,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1737955096,https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2023-kia-carnival-lx-fwd/1737955096,0.6880177344164226,Kijiji
7,2022,Kia,Carnival,Unknown,1,27112,No change noted,Down $140 over 2 weeks,2,27252,27112,0,-140,116321,Unknown,Gas,Unknown,N/A,Unknown,Private,"High River, AB","High River, AB",209,address,1732641797,https://www.kijiji.ca/v-cars-trucks/kitchener-waterloo/2022-kia-carnival-lx-backup-cam-keyless-entry/1732641797,0.6914745384962937,Kijiji
8,2023,Kia,Carnival,Unknown,1,34499,No change noted,Unchanged for 1 weeks,1,34499,34499,0,0,68030,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1739084923,https://www.kijiji.ca/v-cars-trucks/granby/2023-kia-carnival-lx/1739084923,0.7128253922744625,Kijiji
9,2022,Kia,Carnival,Unknown,1,31357,No change noted,Down $639 over 2 weeks,2,31996,31996,-639,-639,96102,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1739105766,https://www.kijiji.ca/v-cars-trucks/calgary/2022-kia-carnival-lx-plus/1739105766,0.7139993791051004,Kijiji
10,2022,Kia,Carnival,Unknown,1,32690,No change noted,Unchanged for 1 weeks,1,32690,32690,0,0,100000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1738672187,https://www.kijiji.ca/v-cars-trucks/bedford/2022-kia-carnival-ex/1738672187,0.7256788957144769,Kijiji
11,2022,Kia,Carnival,Unknown,1,36988,No change noted,First seen this week,0,36988,36988,0,0,62094,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1739877076,https://www.kijiji.ca/v-cars-trucks/guelph/2022-kia-carnival-ex-leather-power-sliding-doors/1739877076,0.7395444265071577,Kijiji
12,2022,Kia,Carnival,Unknown,1,35995,No change noted,Unchanged for 1 weeks,1,35995,35995,0,0,95605,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Carstairs, AB","Carstairs, AB",91,address,1729584883,https://www.kijiji.ca/v-cars-trucks/london/2022-kia-carnival-nav-leather-heated-seats-we-finance-all-credi/1729584883,0.7652268038812232,Kijiji
13,2023,Kia,Carnival,Unknown,1,29995,No change noted,"Down $1,000 over 2 weeks",2,30995,30995,-1000,-1000,171387,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1729920824,https://www.kijiji.ca/v-cars-trucks/hamilton/2023-kia-carnival-sx/1729920824,0.7725531962265474,Kijiji
14,2022,Kia,Carnival,Unknown,1,24000,No change noted,Unchanged for 2 weeks,2,24000,24000,0,0,156000,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Moose Jaw, SK","Moose Jaw, SK",799,address,1739260936,https://www.kijiji.ca/v-cars-trucks/ottawa/kia-carnaval-2022/1739260936,0.8064736904225391,Kijiji
