rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
1,2022,Honda,Odyssey,Unknown,1,2500,No change noted,Unchanged for 4 weeks,4,2500,2500,0,0,1,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Carstairs, AB","Carstairs, AB",91,address,1738726502,https://www.kijiji.ca/v-cars-trucks/city-of-toronto/oem-honda-odyssey-18-rims-michelin-winter-tires-set-of-4/1738726502,0.19141113665564463,Kijiji
2,2023,Honda,Odyssey,Unknown,1,6995,No change noted,Unchanged for 2 weeks,2,6995,6995,0,0,21025,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1739848201,https://www.kijiji.ca/v-cars-trucks/richmond-bc/2015-honda-odyssey-ex-l-w-res-clean-title-bc-local/1739848201,0.2496594097736169,Kijiji
3,2022,Honda,Odyssey,Unknown,1,13000,No change noted,Unchanged for 3 weeks,3,13000,13000,0,0,75300,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1738321767,https://www.kijiji.ca/v-cars-trucks/ville-de-quebec/honda-odyssey-ex-l-2022-transfert-de-bail-a-0-d-interet-13000/1738321767,0.34618097931164216,Kijiji
4,2019,Honda,Odyssey,Unknown,1,27900,No change noted,Unchanged for 3 weeks,3,27900,27900,0,0,37601,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1735888274,https://www.kijiji.ca/v-cars-trucks/windsor-area-on/2019-honda-odyssey/1735888274,0.46255542269967675,Kijiji
5,2018,Honda,Odyssey,Unknown,1,22800,No change noted,Unchanged for 1 weeks,1,22800,22800,0,0,134000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1740193933,https://www.kijiji.ca/v-cars-trucks/oakville-halton-region/2018-honda-odyssey-ex-res/1740193933,0.48236207055247804,Kijiji
6,2018,Honda,Odyssey,Unknown,1,22998,No change noted,Down $490 over 4 weeks,4,23488,22998,0,-490,131903,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1737873763,https://www.kijiji.ca/v-cars-trucks/markham-york-region/2018-honda-odyssey-ex-auto-reverse-camera-no-accident-sunroof-re/1737873763,0.4827684990139911,Kijiji
7,2022,Honda,Odyssey,Unknown,1,22500,No change noted,First seen this week,0,22500,22500,0,0,140126,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1740083268,https://www.kijiji.ca/v-cars-trucks/hamilton/2022-honda-odyssey-exl-just-in-for-sale-at-pic-n-save/1740083268,0.4838525036194494,Kijiji
8,2018,Honda,Odyssey,Unknown,1,22000,No change noted,"Down $1,000 over 4 weeks",4,23000,23000,-1000,-1000,147000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1738815449,https://www.kijiji.ca/v-cars-trucks/cape-breton/2018-honda-odyssey/1738815449,0.4839537015882115,Kijiji
9,2021,Honda,Odyssey,Unknown,1,27471,No change noted,"Down $1,500 over 4 weeks",4,28971,27471,0,-1500,75036,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1738462577,https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2021-honda-odyssey-ex-res/1738462577,0.4851687562711603,Kijiji
10,2019,Honda,Odyssey,Unknown,1,20990,No change noted,"Down $2,000 over 4 weeks",4,22990,22990,-2000,-2000,170802,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1727107498,https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2019-honda-odyssey-ex-8-pass-dvd-camera-apple-carplay-no-accid/1727107498,0.49124135005653935,Kijiji
11,2020,Honda,Odyssey,Unknown,1,25000,No change noted,Unchanged for 4 weeks,4,25000,25000,0,0,104000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Camrose, AB","Camrose, AB",142,address,1737707481,https://www.kijiji.ca/v-cars-trucks/st-albert/selling-my-oddesy/1737707481,0.49182505248883457,Kijiji
12,2018,Honda,Odyssey,Unknown,1,21500,No change noted,Unchanged for 1 weeks,1,21500,21500,0,0,168000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1739958360,https://www.kijiji.ca/v-cars-trucks/longueuil-rive-sud/honda-odyssey-2018/1739958360,0.4941448995569735,Kijiji
13,2018,Honda,Odyssey,Unknown,1,13950,No change noted,Unchanged for 1 weeks,1,13950,13950,0,0,271190,3.5L,Gas,No accidents reported,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1740054788,https://www.kijiji.ca/v-cars-trucks/cambridge/2018-honda-odyssey-touring-auto-fwd-3-5l-6cyl-as-is-special-no/1740054788,0.49523913174242296,Kijiji
14,2018,Honda,Odyssey,Unknown,1,24090,No change noted,First seen this week,0,24090,24090,0,0,135000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1739889625,https://www.kijiji.ca/v-cars-trucks/bedford/2018-honda-odyssey-ex-l-res/1739889625,0.49548306550735766,Kijiji
15,2018,Honda,Odyssey,Unknown,1,24090,No change noted,Up $300 over 2 weeks,2,23790,24090,0,300,135000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1739844669,https://www.kijiji.ca/v-cars-trucks/ottawa/2018-honda-odyssey-ex-l-res/1739844669,0.49548306550735766,Kijiji
16,2018,Honda,Odyssey,Unknown,1,24090,No change noted,Up $300 over 1 weeks,1,23790,23790,300,300,135000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1739844484,https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2018-honda-odyssey-ex-l-res/1739844484,0.49548306550735766,Kijiji
17,2019,Honda,Odyssey,Unknown,1,25000,No change noted,Unchanged for 4 weeks,4,25000,25000,0,0,124000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1737878741,https://www.kijiji.ca/v-cars-trucks/oshawa-durham-region/2019-honda-odyssey/1737878741,0.496377942347068,Kijiji
18,2018,Honda,Odyssey,Unknown,1,20632,No change noted,First seen this week,0,20632,20632,0,0,186688,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1740417904,https://www.kijiji.ca/v-cars-trucks/mississauga-peel-region/2018-honda-odyssey-ex-res/1740417904,0.49914539065931585,Kijiji
19,2018,Honda,Odyssey,Unknown,1,26895,No change noted,Unchanged for 4 weeks,4,26895,26895,0,0,117486,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1739109887,https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2018-honda-odyssey-ex-l-res-auto/1739109887,0.5099504449026028,Kijiji
20,2019,Honda,Odyssey,Unknown,1,19667,No change noted,"Down $3,233 over 4 weeks",4,22900,19667,0,-3233,216639,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Carstairs, AB","Carstairs, AB",91,address,1737556304,https://www.kijiji.ca/v-cars-trucks/lloydminster-ab/2019-honda-odyssey-touring/1737556304,0.511257974167598,Kijiji
