rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
1,2019,Subaru,Forester,2.5i Touring,3,21809,"Reduced from $ 22,989,-","Down $1,180 over 2 weeks",2,22989,22989,-1180,-1180,108000,2.5L,Gasoline,Unknown,N/A,Zender Ford,Dealer,"99 Golden Spike Rd & Hwy 16A, SPRUCE GROVE, AB, T7X 2Y3","SPRUCE GROVE, AB",178,city_center,dfcd520c-f0ee-42be-841b-8fc803cc490a,https://www.autotrader.ca/offers/subaru-forester-2-5i-touring-gasoline-red-cat_ma67gr201384tr15009-dfcd520c-f0ee-42be-841b-8fc803cc490a,0.43232522183912014,AutoTrader
2,2020,Subaru,Forester,Touring,3,24000,No change noted,Unchanged for 2 weeks,2,24000,24000,0,0,154045,2.5L,Gasoline,Unknown,N/A,Subaru City,Dealer,"17708-111 Ave. NW, Edmonton, AB, T5S 1P5","Edmonton, AB",156,address,81f65223-5396-4223-a958-e67eb00f3692,https://www.autotrader.ca/offers/subaru-forester-touring-gasoline-white-cat_ma67gr201384tr15027-81f65223-5396-4223-a958-e67eb00f3692,0.49919351873333534,AutoTrader
3,2022,Subaru,Forester,"Wilderness - Clean Carfax, Eyesight Package, AWD",3,35495,"Reduced from $ 36,495,-","Down $1,000 over 2 weeks",2,36495,36495,-1000,-1000,41741,2.5L,Gasoline,No accidents reported,N/A,Honda Red Deer Sales,Dealer,"1824 - 49 Avenue, RED DEER, AB, T4R 2N7","RED DEER, AB",5,address,97da9326-d957-404a-8de5-00c1e26f4191,https://www.autotrader.ca/offers/subaru-forester-wilderness-clean-carfax-eyesight-package-awd-gasoline-blue-cat_ma67gr201384tr15028-97da9326-d957-404a-8de5-00c1e26f4191,0.5309522896039542,AutoTrader
4,2019,Subaru,Forester,2.5i Limited AWD  Coming Soon | Clean CARFAX,2,23498,No change noted,Unchanged for 2 weeks,2,23498,23498,0,0,102741,2.5L,Gasoline,No accidents reported,N/A,Cam Clark Ford Canmore,Dealer,"308 Bow Valley Trail, Canmore, AB, T1W0L1","Canmore, AB",242,address,9c66d4dd-456c-49ca-b047-493fa567310c,https://www.autotrader.ca/offers/subaru-forester-2-5i-limited-awd-coming-soon-clean-carfax-gasoline-black-cat_ma67gr201384tr15021-9c66d4dd-456c-49ca-b047-493fa567310c,0.5383807342690243,AutoTrader
5,2023,Subaru,Forester,Touring  Moonroof,3,31995,No change noted,Unchanged for 2 weeks,2,31995,31995,0,0,78023,2.5L,Gasoline,Accident reported,N/A,South Trail Nissan,Dealer,"6603 130 Ave SE, Calgary, AB, T2Z5E1","Calgary, AB",166,address,91174c9e-a9c4-4af7-ac2b-86913621ecfb,https://www.autotrader.ca/offers/subaru-forester-touring-moonroof-gasoline-black-cat_ma67gr201384tr15027-91174c9e-a9c4-4af7-ac2b-86913621ecfb,0.5451035503589268,AutoTrader
6,2019,Subaru,Forester,Limited,2,26500,No change noted,First seen this week,0,26500,26500,0,0,91500,2.5L,Gasoline,Unknown,N/A,Unknown,Dealer,,"Calgary, AB",149,city_center,9ed80066-5bfb-459b-990d-f8ccb8856eeb,https://www.autotrader.ca/offers/subaru-forester-limited-gasoline-grey-cat_ma67gr201384tr15021-9ed80066-5bfb-459b-990d-f8ccb8856eeb,0.5524003686021658,AutoTrader
7,2023,Subaru,Forester,WILDERNESS / NO ACCIDENTS,3,31499,No change noted,Unchanged for 1 weeks,1,31499,31499,0,0,105118,2.5L,Gasoline,No accidents reported,N/A,Go Honda,Dealer,"10220 184 Street, EDMONTON, AB, T5S 0B9","EDMONTON, AB",163,address,92b54599-2e6f-4b6a-a7e7-a6096988832e,https://www.autotrader.ca/offers/subaru-forester-wilderness-no-accidents-gasoline-blue-cat_ma67gr201384tr15028-92b54599-2e6f-4b6a-a7e7-a6096988832e,0.5615478244970756,AutoTrader
8,2023,Subaru,Forester,Wilderness | Clean Carfax,3,34895,No change noted,Down $100 over 2 weeks,2,34995,34995,-100,-100,58987,2.5L,Gasoline,No accidents reported,N/A,Audi Royal Oak,Dealer,"7770 - 110 ave NW, CALGARY, AB, T3R1R8","CALGARY, AB",145,address,5555473c-db78-45f6-b643-859a63f2fd64,https://www.autotrader.ca/offers/subaru-forester-wilderness-clean-carfax-gasoline-green-cat_ma67gr201384tr15028-5555473c-db78-45f6-b643-859a63f2fd64,0.564585581801443,AutoTrader
9,2020,Subaru,Forester,"Sport, Sunroof, Heated Seats, AWD",2,29897,No change noted,"Down $2,000 over 2 weeks",2,31897,31897,-2000,-2000,68907,2.5L,Gasoline,No accidents reported,N/A,Spruce Grove Nissan,Dealer,"330 St. Matthews Ave., Spruce Grove, AB, T7X 3A6","Spruce Grove, AB",172,address,34a25362-3f13-48d6-90fd-726331f86c1f,https://www.autotrader.ca/offers/subaru-forester-sport-sunroof-heated-seats-awd-gasoline-black-cat_ma67gr201384tr7238-34a25362-3f13-48d6-90fd-726331f86c1f,0.5840565821985497,AutoTrader
10,2020,Subaru,Forester,Sport,2,25000,No change noted,"Up $1,000 over 2 weeks",2,24000,24000,1000,1000,151938,2.5L,Gasoline,Unknown,N/A,Subaru City,Dealer,"17708-111 Ave. NW, Edmonton, AB, T5S 1P5","Edmonton, AB",156,address,48e6de34-58c9-48e6-b4a4-57ac3c8d2d90,https://www.autotrader.ca/offers/subaru-forester-sport-gasoline-silver-cat_ma67gr201384tr7238-48e6de34-58c9-48e6-b4a4-57ac3c8d2d90,0.5862281869154146,AutoTrader
