rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
1,2023,Subaru,Forester,Touring  - Sunroof -  Power Liftgate,3,32999,No change noted,First seen this week,0,32999,32999,0,0,54375,2.5L,Gasoline,Accident reported,N/A,Rally Subaru,Dealer,"5220 Gateway Boulevard NW, Edmonton, AB, T6H 4J7","Edmonton, AB",147,address,760670b0-c548-440e-b129-9f47278e861a,https://www.autotrader.ca/offers/subaru-forester-touring-sunroof-power-liftgate-gasoline-green-cat_ma67gr201384tr15027-760670b0-c548-440e-b129-9f47278e861a,0.4973329336568656,AutoTrader
2,2019,Subaru,Forester,Eye Sight Sport Low KM,2,26711,No change noted,Down $287 over 3 weeks,3,26998,26793,-82,-287,64849,2.5L,Gasoline,Accident reported,N/A,Go Mazda,Dealer,"9710 - 35 Ave, EDMONTON, AB, T6E6J6","EDMONTON, AB",154,city_center,de052e8c-c8a4-4947-b038-8bde70cf742a,https://www.autotrader.ca/offers/subaru-forester-eye-sight-sport-low-km-gasoline-white-cat_ma67gr201384tr7238-de052e8c-c8a4-4947-b038-8bde70cf742a,0.5056328545065282,AutoTrader
3,2024,Subaru,Forester,Touring  - Sunroof -  Power Liftgate,3,31999,No change noted,First seen this week,0,31999,31999,0,0,76272,2.5L,Gasoline,Accident reported,N/A,Rally Subaru,Dealer,"5220 Gateway Boulevard NW, Edmonton, AB, T6H 4J7","Edmonton, AB",147,address,fde55449-2e97-4b8b-8417-d6cf9055bc71,https://www.autotrader.ca/offers/subaru-forester-touring-sunroof-power-liftgate-gasoline-white-cat_ma67gr201384tr15027-fde55449-2e97-4b8b-8417-d6cf9055bc71,0.5073128239355505,AutoTrader
4,2023,Subaru,Forester,Touring  Moonroof,3,31995,No change noted,Unchanged for 7 weeks,7,31995,31995,0,0,78023,2.5L,Gasoline,Accident reported,N/A,South Trail Nissan,Dealer,"6603 130 Ave SE, Calgary, AB, T2Z5E1","Calgary, AB",166,address,91174c9e-a9c4-4af7-ac2b-86913621ecfb,https://www.autotrader.ca/offers/subaru-forester-touring-moonroof-gasoline-black-cat_ma67gr201384tr15027-91174c9e-a9c4-4af7-ac2b-86913621ecfb,0.5126704097286662,AutoTrader
5,2024,Subaru,Forester,Touring,3,34423,No change noted,Down $687 over 3 weeks,3,35110,34623,-200,-687,61159,2.5L,Gasoline,Unknown,N/A,Capital Chevrolet Buick GMC Calgary,Dealer,"13103 Lake Fraser Drive South East, Calgary, AB, T2J3H5","Calgary, AB",149,city_center,2b2d9ad1-a84f-4226-80f1-62a6d1159c98,https://www.autotrader.ca/offers/subaru-forester-touring-gasoline-silver-cat_ma67gr201384tr15027-2b2d9ad1-a84f-4226-80f1-62a6d1159c98,0.5225315856220313,AutoTrader
6,2024,Subaru,Forester,"Wilderness AWD, Clean, CPO, Avail. 3.99% OAC",3,37305,No change noted,Unchanged for 1 weeks,1,37305,37305,0,0,58026,2.5L,Gasoline,Unknown,N/A,Scott Subaru,Dealer,"6863 50th Ave., RED DEER, AB, T4N 4E2","RED DEER, AB",1,city_center,1d466e96-b8c0-4308-aac1-b0f64051ba29,https://www.autotrader.ca/offers/subaru-forester-wilderness-awd-clean-cpo-avail-3-99-oac-gasoline-white-cat_ma67gr201384tr15028-1d466e96-b8c0-4308-aac1-b0f64051ba29,0.5273247262610092,AutoTrader
7,2019,Subaru,Forester,Limited,2,26500,No change noted,Unchanged for 2 weeks,2,26500,26500,0,0,91500,2.5L,Gasoline,Unknown,N/A,Unknown,Dealer,,"Calgary, AB",149,city_center,9ed80066-5bfb-459b-990d-f8ccb8856eeb,https://www.autotrader.ca/offers/subaru-forester-limited-gasoline-grey-cat_ma67gr201384tr15021-9ed80066-5bfb-459b-990d-f8ccb8856eeb,0.529437947124189,AutoTrader
8,2020,Subaru,Forester,Limited,2,24995,No change noted,"Down $1,000 over 4 weeks",4,25995,24995,0,-1000,130400,2.5L,Gasoline,Unknown,N/A,Double L Motors,Dealer,"1509 - 9 Avenue SE, Calgary, AB, T2G0T6","Calgary, AB",149,address,a9a1b340-af10-4bbf-ac12-76dba7e09ea1,https://www.autotrader.ca/offers/subaru-forester-limited-gasoline-black-cat_ma67gr201384tr15021-a9a1b340-af10-4bbf-ac12-76dba7e09ea1,0.5505694567683384,AutoTrader
9,2020,Subaru,Forester,Touring  - Sunroof -  Heated Seats,3,27900,No change noted,Unchanged for 1 weeks,1,27900,27900,0,0,107214,2.5L,Gasoline,No accidents reported,N/A,ENS Toyota,Dealer,"627 Brand Court, Saskatoon, SK, S7J 5L3","Saskatoon, SK",543,address,3fb6edee-9b10-4adb-910c-2117a8463555,https://www.autotrader.ca/offers/subaru-forester-touring-sunroof-heated-seats-gasoline-grey-cat_ma67gr201384tr15027-3fb6edee-9b10-4adb-910c-2117a8463555,0.5629467166168745,AutoTrader
10,2024,Subaru,Forester,"TOURING, 2.5L I4, AWD",3,34900,"Reduced from $ 35,900,-","Down $1,000 over 4 weeks",4,35900,34900,0,-1000,25235,2.5L,Gasoline,Accident reported,N/A,Merlin Ford,Dealer,"3750 Idylwyld Drive North, SASKATOON, SK, S7K6G3","SASKATOON, SK",543,address,daa4c622-436a-405e-a2e5-dc3615f31904,https://www.autotrader.ca/offers/subaru-forester-touring-2-5l-i4-awd-gasoline-grey-cat_ma67gr201384tr15027-daa4c622-436a-405e-a2e5-dc3615f31904,0.5663874748996012,AutoTrader
