rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
1,2023,Subaru,Forester,TOURING AWD PANORAMIC SUNROOF HEATED WHEEL,3,31977,No change noted,Unchanged for 6 weeks,6,31977,31977,0,0,56618,2.5L,Gasoline,Unknown,N/A,Go Auto Sherwood Park,Dealer,"2335 Broadmoor Blvd, Sherwood Park, AB, T8H 1N1","Sherwood Park, AB",166,address,30aa9e1f-c0de-460f-961f-68130c90f471,https://www.autotrader.ca/offers/subaru-forester-touring-awd-panoramic-sunroof-heated-wheel-gasoline-cat_ma67gr201384tr15027-30aa9e1f-c0de-460f-961f-68130c90f471,0.5105083620071142,AutoTrader
2,2019,Subaru,Forester,Eye Sight Sport Low KM,2,26411,No change noted,Down $587 over 5 weeks,5,26998,26594,-183,-587,64849,2.5L,Gasoline,Accident reported,N/A,Go Mazda,Dealer,"9710 - 35 Ave, EDMONTON, AB, T6E6J6","EDMONTON, AB",154,city_center,de052e8c-c8a4-4947-b038-8bde70cf742a,https://www.autotrader.ca/offers/subaru-forester-eye-sight-sport-low-km-gasoline-white-cat_ma67gr201384tr7238-de052e8c-c8a4-4947-b038-8bde70cf742a,0.5184491390397419,AutoTrader
3,2023,Subaru,Forester,Touring  Moonroof,3,30995,"Reduced from $ 31,995,-","Down $1,000 over 9 weeks",9,31995,31995,-1000,-1000,78023,2.5L,Gasoline,Accident reported,N/A,South Trail Nissan,Dealer,"6603 130 Ave SE, Calgary, AB, T2Z5E1","Calgary, AB",166,address,91174c9e-a9c4-4af7-ac2b-86913621ecfb,https://www.autotrader.ca/offers/subaru-forester-touring-moonroof-gasoline-black-cat_ma67gr201384tr15027-91174c9e-a9c4-4af7-ac2b-86913621ecfb,0.5195917070372587,AutoTrader
4,2019,Subaru,Forester,Limited,2,26500,No change noted,Unchanged for 3 weeks,3,26500,26500,0,0,91500,2.5L,Gasoline,Unknown,N/A,Unknown,Dealer,,"Calgary, AB",149,city_center,9ed80066-5bfb-459b-990d-f8ccb8856eeb,https://www.autotrader.ca/offers/subaru-forester-limited-gasoline-grey-cat_ma67gr201384tr15021-9ed80066-5bfb-459b-990d-f8ccb8856eeb,0.5460694870234938,AutoTrader
5,2023,Subaru,Forester,"WILDERNESS; LEATHER, AWD, SUNROOF, 3M, WINTER/SUMM",3,37997,No change noted,Unchanged for 1 weeks,1,37997,37997,0,0,26266,2.5L,Gasoline,Unknown,N/A,Toyota on the Trail,Dealer,"5210 Calgary Trail NW, Edmonton, AB, T6H 4J8","Edmonton, AB",147,address,0395a03e-801a-4b00-aa64-875eba7f9b95,https://www.autotrader.ca/offers/subaru-forester-wilderness-leather-awd-sunroof-3m-winter-summ-gasoline-black-cat_ma67gr201384tr15028-0395a03e-801a-4b00-aa64-875eba7f9b95,0.554914163000767,AutoTrader
6,2023,Subaru,Forester,Wilderness CVT,3,37497,No change noted,First seen this week,0,37497,37497,0,0,42554,2.5L,Gasoline,Unknown,N/A,Go Kia South,Dealer,"3030 Gateway Blvd, EDMONTON, AB, T6J 6V4","EDMONTON, AB",144,address,4ed9e815-eccb-4c0c-ace6-303d765d6b96,https://www.autotrader.ca/offers/subaru-forester-wilderness-cvt-gasoline-blue-cat_ma67gr201384tr15028-4ed9e815-eccb-4c0c-ace6-303d765d6b96,0.5645099601120183,AutoTrader
7,2021,Subaru,Forester,Sport  - Certified - Sunroof,2,28999,No change noted,Unchanged for 1 weeks,1,28999,28999,0,0,84976,2.5L,Gasoline,Accident reported,N/A,Rally Subaru,Dealer,"5220 Gateway Boulevard NW, Edmonton, AB, T6H 4J7","Edmonton, AB",147,address,5810d62b-0353-453c-9b5d-813839ee0330,https://www.autotrader.ca/offers/subaru-forester-sport-certified-sunroof-gasoline-black-cat_ma67gr201384tr7238-5810d62b-0353-453c-9b5d-813839ee0330,0.5718669147456185,AutoTrader
8,2024,Subaru,Forester,"TOURING, 2.5L I4, AWD",3,33900,"Reduced from $ 34,900,-","Down $2,000 over 6 weeks",6,35900,33900,0,-2000,25235,2.5L,Gasoline,Accident reported,N/A,Merlin Ford,Dealer,"3750 Idylwyld Drive North, SASKATOON, SK, S7K6G3","SASKATOON, SK",543,address,daa4c622-436a-405e-a2e5-dc3615f31904,https://www.autotrader.ca/offers/subaru-forester-touring-2-5l-i4-awd-gasoline-grey-cat_ma67gr201384tr15027-daa4c622-436a-405e-a2e5-dc3615f31904,0.5751319655443249,AutoTrader
9,2020,Subaru,Forester,Touring  - Sunroof -  Heated Seats,3,27900,No change noted,Unchanged for 3 weeks,3,27900,27900,0,0,107214,2.5L,Gasoline,No accidents reported,N/A,ENS Toyota,Dealer,"627 Brand Court, Saskatoon, SK, S7J 5L3","Saskatoon, SK",543,address,3fb6edee-9b10-4adb-910c-2117a8463555,https://www.autotrader.ca/offers/subaru-forester-touring-sunroof-heated-seats-gasoline-grey-cat_ma67gr201384tr15027-3fb6edee-9b10-4adb-910c-2117a8463555,0.5804569039070859,AutoTrader
10,2019,Subaru,Forester,Convenience,1,24500,No change noted,Up $500 over 3 weeks,3,24000,24500,0,500,80773,2.5L,Gasoline,Unknown,N/A,Subaru City,Dealer,"17708-111 Ave. NW, Edmonton, AB, T5S 1P5","Edmonton, AB",158,address,d3dbde32-16c0-4f6f-8bb4-3fa308258fd3,https://www.autotrader.ca/offers/subaru-forester-convenience-gasoline-black-cat_ma67gr201384tr15009-d3dbde32-16c0-4f6f-8bb4-3fa308258fd3,0.5854325844365922,AutoTrader
