rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
1,2020,Subaru,Forester,Touring | HEATED SEATS | SUNROOF | BACK UP CAMERA,3,26995,No change noted,First seen this week,0,26995,26995,0,0,100586,2.5L,Gasoline,Accident reported,N/A,Subaru Calgary,Dealer,"1100 Meridian Rd. N.E., CALGARY, AB, T2A 2N9","CALGARY, AB",149,city_center,300a006e-8d86-464e-b329-2ecb15128525,https://www.autotrader.ca/offers/subaru-forester-touring-heated-seats-sunroof-back-up-camera-gasoline-white-cat_ma67gr201384tr15027-300a006e-8d86-464e-b329-2ecb15128525,0.4940799723595899,AutoTrader
2,2023,Subaru,Forester,TOURING AWD PANORAMIC SUNROOF HEATED WHEEL,3,31977,No change noted,Unchanged for 4 weeks,4,31977,31977,0,0,56618,2.5L,Gasoline,Unknown,N/A,Go Auto Sherwood Park,Dealer,"2335 Broadmoor Blvd, Sherwood Park, AB, T8H 1N1","Sherwood Park, AB",166,address,30aa9e1f-c0de-460f-961f-68130c90f471,https://www.autotrader.ca/offers/subaru-forester-touring-awd-panoramic-sunroof-heated-wheel-gasoline-cat_ma67gr201384tr15027-30aa9e1f-c0de-460f-961f-68130c90f471,0.5040038323968913,AutoTrader
3,2023,Subaru,Forester,Touring  - Sunroof -  Power Liftgate,3,32788,No change noted,Down $211 over 1 weeks,1,32999,32999,-211,-211,54673,2.5L,Gasoline,Accident reported,N/A,Rally Subaru,Dealer,"5220 Gateway Boulevard NW, Edmonton, AB, T6H 4J7","Edmonton, AB",147,address,760670b0-c548-440e-b129-9f47278e861a,https://www.autotrader.ca/offers/subaru-forester-touring-sunroof-power-liftgate-gasoline-green-cat_ma67gr201384tr15027-760670b0-c548-440e-b129-9f47278e861a,0.508093608363276,AutoTrader
4,2019,Subaru,Forester,Eye Sight Sport Low KM,2,26594,No change noted,Down $404 over 4 weeks,4,26998,26711,-117,-404,64849,2.5L,Gasoline,Accident reported,N/A,Go Mazda,Dealer,"9710 - 35 Ave, EDMONTON, AB, T6E6J6","EDMONTON, AB",154,city_center,de052e8c-c8a4-4947-b038-8bde70cf742a,https://www.autotrader.ca/offers/subaru-forester-eye-sight-sport-low-km-gasoline-white-cat_ma67gr201384tr7238-de052e8c-c8a4-4947-b038-8bde70cf742a,0.5197030566996528,AutoTrader
5,2024,Subaru,Forester,Touring  - Sunroof -  Power Liftgate,3,31788,No change noted,Down $211 over 1 weeks,1,31999,31999,-211,-211,76311,2.5L,Gasoline,Accident reported,N/A,Rally Subaru,Dealer,"5220 Gateway Boulevard NW, Edmonton, AB, T6H 4J7","Edmonton, AB",147,address,fde55449-2e97-4b8b-8417-d6cf9055bc71,https://www.autotrader.ca/offers/subaru-forester-touring-sunroof-power-liftgate-gasoline-white-cat_ma67gr201384tr15027-fde55449-2e97-4b8b-8417-d6cf9055bc71,0.5229912136504601,AutoTrader
6,2023,Subaru,Forester,Touring  Moonroof,3,31995,No change noted,Unchanged for 8 weeks,8,31995,31995,0,0,78023,2.5L,Gasoline,Accident reported,N/A,South Trail Nissan,Dealer,"6603 130 Ave SE, Calgary, AB, T2Z5E1","Calgary, AB",166,address,91174c9e-a9c4-4af7-ac2b-86913621ecfb,https://www.autotrader.ca/offers/subaru-forester-touring-moonroof-gasoline-black-cat_ma67gr201384tr15027-91174c9e-a9c4-4af7-ac2b-86913621ecfb,0.531362972602023,AutoTrader
7,2024,Subaru,Forester,Touring,3,34374,No change noted,Down $736 over 4 weeks,4,35110,34423,-49,-736,61159,2.5L,Gasoline,Unknown,N/A,Capital Chevrolet Buick GMC Calgary,Dealer,"13103 Lake Fraser Drive South East, Calgary, AB, T2J3H5","Calgary, AB",149,city_center,2b2d9ad1-a84f-4226-80f1-62a6d1159c98,https://www.autotrader.ca/offers/subaru-forester-touring-gasoline-silver-cat_ma67gr201384tr15027-2b2d9ad1-a84f-4226-80f1-62a6d1159c98,0.5365698768069704,AutoTrader
8,2024,Subaru,Forester,"Wilderness AWD, Clean, CPO, Avail. 3.99% OAC",3,39900,No change noted,Unchanged for 1 weeks,1,39900,39900,0,0,29000,2.5L,Gasoline,Unknown,N/A,Scott Subaru,Dealer,"6863 50th Ave., RED DEER, AB, T4N 4E2","RED DEER, AB",1,city_center,dcf04cfe-6272-47f3-b6b7-b4ee8ed1bdcd,https://www.autotrader.ca/offers/subaru-forester-wilderness-awd-clean-cpo-avail-3-99-oac-gasoline-green-cat_ma67gr201384tr15028-dcf04cfe-6272-47f3-b6b7-b4ee8ed1bdcd,0.5369510840024149,AutoTrader
9,2019,Subaru,Forester,"SPORT, 2.5L H-4 ENG, HEATED FRONT SEATS, DUAL-ZONE",2,24888,No change noted,First seen this week,0,24888,24888,0,0,105739,2.5L,Gasoline,Unknown,N/A,Team Ford,Dealer,"3304 - 91 St., EDMONTON, AB, T6N 1C1","EDMONTON, AB",142,address,b1fc32f5-5925-4201-981e-44a01ea7639d,https://www.autotrader.ca/offers/subaru-forester-sport-2-5l-h-4-eng-heated-front-seats-dual-zone-gasoline-white-cat_ma67gr201384tr7238-b1fc32f5-5925-4201-981e-44a01ea7639d,0.5478794364961241,AutoTrader
10,2024,Subaru,Forester,"TOURING, 2.5L I4, AWD",3,33900,"Reduced from $ 34,900,-","Down $2,000 over 5 weeks",5,35900,34900,-1000,-2000,25235,2.5L,Gasoline,Accident reported,N/A,Merlin Ford,Dealer,"3750 Idylwyld Drive North, SASKATOON, SK, S7K6G3","SASKATOON, SK",543,address,daa4c622-436a-405e-a2e5-dc3615f31904,https://www.autotrader.ca/offers/subaru-forester-touring-2-5l-i4-awd-gasoline-grey-cat_ma67gr201384tr15027-daa4c622-436a-405e-a2e5-dc3615f31904,0.559901887246412,AutoTrader
