rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
1,2021,Subaru,Forester,Touring  - Sunroof -  Heated Seats,3,32999,No change noted,First seen this week,0,32999,32999,0,0,33987,2.5L,Gasoline,Accident reported,N/A,Rally Subaru,Dealer,"5220 Gateway Boulevard NW, Edmonton, AB, T6H 4J7","Edmonton, AB",147,address,f24e830d-a32b-433c-8ee5-065781ef5f7f,https://www.autotrader.ca/offers/subaru-forester-touring-sunroof-heated-seats-gasoline-blue-cat_ma67gr201384tr15027-f24e830d-a32b-433c-8ee5-065781ef5f7f,0.4777491447540225,AutoTrader
2,2023,Subaru,Forester,TOURING AWD PNAORAMIC SUNROOF HEATED WHEEL,3,31977,No change noted,Unchanged for 3 weeks,3,31977,31977,0,0,56618,2.5L,Gasoline,Unknown,N/A,Go Auto Sherwood Park,Dealer,"2335 Broadmoor Blvd, Sherwood Park, AB, T8H 1N1","Sherwood Park, AB",165,address,30aa9e1f-c0de-460f-961f-68130c90f471,https://www.autotrader.ca/offers/subaru-forester-touring-awd-pnaoramic-sunroof-heated-wheel-gasoline-cat_ma67gr201384tr15027-30aa9e1f-c0de-460f-961f-68130c90f471,0.49325517651192363,AutoTrader
3,2020,Subaru,Forester,Touring,3,23500,No change noted,Down $500 over 4 weeks,4,24000,24000,-500,-500,154045,2.5L,Gasoline,Unknown,N/A,Subaru City,Dealer,"17708-111 Ave. NW, Edmonton, AB, T5S 1P5","Edmonton, AB",165,address,81f65223-5396-4223-a958-e67eb00f3692,https://www.autotrader.ca/offers/subaru-forester-touring-gasoline-white-cat_ma67gr201384tr15027-81f65223-5396-4223-a958-e67eb00f3692,0.49432855167167983,AutoTrader
4,2019,Subaru,Forester,Eye Sight Sport Low KM,2,26793,No change noted,Down $205 over 2 weeks,2,26998,26791,2,-205,64849,2.5L,Gasoline,Accident reported,N/A,Go Mazda,Dealer,"9710 - 35 Ave, EDMONTON, AB, T6E6J6","EDMONTON, AB",154,city_center,de052e8c-c8a4-4947-b038-8bde70cf742a,https://www.autotrader.ca/offers/subaru-forester-eye-sight-sport-low-km-gasoline-white-cat_ma67gr201384tr7238-de052e8c-c8a4-4947-b038-8bde70cf742a,0.5104079666581944,AutoTrader
5,2023,Subaru,Forester,Touring  Moonroof,3,31995,No change noted,Unchanged for 6 weeks,6,31995,31995,0,0,78023,2.5L,Gasoline,Accident reported,N/A,South Trail Nissan,Dealer,"6603 130 Ave SE, Calgary, AB, T2Z5E1","Calgary, AB",166,address,91174c9e-a9c4-4af7-ac2b-86913621ecfb,https://www.autotrader.ca/offers/subaru-forester-touring-moonroof-gasoline-black-cat_ma67gr201384tr15027-91174c9e-a9c4-4af7-ac2b-86913621ecfb,0.517186735863068,AutoTrader
6,2024,Subaru,Forester,"Wilderness AWD, Clean, CPO, Avail. 3.99% OAC",3,37305,No change noted,First seen this week,0,37305,37305,0,0,58018,2.5L,Gasoline,Unknown,N/A,Scott Subaru,Dealer,"6863 50th Ave., RED DEER, AB, T4N 4E2","RED DEER, AB",1,city_center,1d466e96-b8c0-4308-aac1-b0f64051ba29,https://www.autotrader.ca/offers/subaru-forester-wilderness-awd-clean-cpo-avail-3-99-oac-gasoline-white-cat_ma67gr201384tr15028-1d466e96-b8c0-4308-aac1-b0f64051ba29,0.530255716087239,AutoTrader
7,2024,Subaru,Forester,"TOURING, 2.5L I4, AWD",3,34900,"Reduced from $ 35,900,-","Down $1,000 over 3 weeks",3,35900,35900,-1000,-1000,25235,2.5L,Gasoline,Accident reported,N/A,Merlin Ford,Dealer,"3750 Idylwyld Drive North, SASKATOON, SK, S7K6G3","SASKATOON, SK",543,address,daa4c622-436a-405e-a2e5-dc3615f31904,https://www.autotrader.ca/offers/subaru-forester-touring-2-5l-i4-awd-gasoline-grey-cat_ma67gr201384tr15027-daa4c622-436a-405e-a2e5-dc3615f31904,0.5670866959417806,AutoTrader
8,2020,Subaru,Forester,Touring  - Sunroof -  Heated Seats,3,27900,No change noted,First seen this week,0,27900,27900,0,0,107214,2.5L,Gasoline,No accidents reported,N/A,ENS Toyota,Dealer,"627 Brand Court, Saskatoon, SK, S7J 5L3","Saskatoon, SK",544,address,3fb6edee-9b10-4adb-910c-2117a8463555,https://www.autotrader.ca/offers/subaru-forester-touring-sunroof-heated-seats-gasoline-grey-cat_ma67gr201384tr15027-3fb6edee-9b10-4adb-910c-2117a8463555,0.5698409052802941,AutoTrader
9,2019,Subaru,Forester,Convenience,1,24000,No change noted,First seen this week,0,24000,24000,0,0,80773,2.5L,Gasoline,Unknown,N/A,Subaru City,Dealer,"17708-111 Ave. NW, Edmonton, AB, T5S 1P5","Edmonton, AB",165,address,d3dbde32-16c0-4f6f-8bb4-3fa308258fd3,https://www.autotrader.ca/offers/subaru-forester-convenience-gasoline-black-cat_ma67gr201384tr15009-d3dbde32-16c0-4f6f-8bb4-3fa308258fd3,0.5700781613454202,AutoTrader
10,2022,Subaru,Forester,Limited,2,32495,No change noted,Down $500 over 3 weeks,3,32995,32995,-500,-500,64460,2.5L,Gasoline,Unknown,N/A,Genesis South Edmonton,Dealer,"10150 34 Ave NW, Edmonton, AB, T6E 6C8","Edmonton, AB",145,address,fb3da6c4-7800-4fba-ab6d-eddea1d2968f,https://www.autotrader.ca/offers/subaru-forester-limited-gasoline-black-cat_ma67gr201384tr15021-fb3da6c4-7800-4fba-ab6d-eddea1d2968f,0.5795485115678436,AutoTrader
