rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
1,2019,Ford,F 350,LARIAT,3,39900,"Reduced from $ 46,500,-","Down $6,600 over 5 weeks",5,46500,46500,-6600,-6600,140673,6.7L,Diesel,Unknown,N/A,Regal Auctions Ltd,Dealer,"2600 - 7th Avenue N.E., CALGARY, AB, T2A2L8","CALGARY, AB",149,city_center,856ea766-bb57-4c2b-bdfc-19ae761c8b91,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-diesel-silver-cat_ma29gr18389tr11376-856ea766-bb57-4c2b-bdfc-19ae761c8b91,0.4568087045183431,AutoTrader
2,2020,Ford,F 350,XLT FX4 Crew 4x4 Diesel Rear Camera Trailer Tow Fr,3,54998,No change noted,Down $700 over 7 weeks,7,55698,54998,0,-700,104589,6.7L,Diesel,Accident reported,N/A,Parkland Chrysler Dodge Jeep Ram,Dealer,"200 St. Matthews Ave, SPRUCE GROVE, AB, T7X 3A6","SPRUCE GROVE, AB",172,address,180b0ec3-675b-4e1f-86fa-4e6bfbf7ed3d,https://www.autotrader.ca/offers/ford-f-350-super-duty-xlt-fx4-crew-4x4-diesel-rear-camera-trailer-tow-fr-diesel-white-cat_ma29gr18389tr11376-180b0ec3-675b-4e1f-86fa-4e6bfbf7ed3d,0.5622934267490225,AutoTrader
3,2018,Ford,F 350,Lariat  - Leather Seats,3,44999,No change noted,"Down $2,996 over 5 weeks",5,47995,44999,0,-2996,218912,6.7L,Diesel,Unknown,N/A,Legacy Dodge Claresholm,Dealer,"5202 - 1st Street W, Claresholm, AB, T0L0T0","Claresholm, AB",274,city_center,0c01c467-a610-4bcf-bb47-62b73f38067e,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-leather-seats-diesel-cat_ma29gr18389tr11371-0c01c467-a610-4bcf-bb47-62b73f38067e,0.5763845661997085,AutoTrader
4,2016,Ford,F 350,LARIAT Heated seats Backup Sunroof,3,56977,No change noted,"Down $3,000 over 2 weeks",2,59977,56977,0,-3000,109359,6.7L,Diesel,Unknown,N/A,Go Auto Sherwood Park,Dealer,"2335 Broadmoor Blvd, Sherwood Park, AB, T8H 1N1","Sherwood Park, AB",165,address,5b26b991-45d9-4050-a90c-fc1fe65c9684,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-heated-seats-backup-sunroof-diesel-white-cat_ma29gr18389tr11371-5b26b991-45d9-4050-a90c-fc1fe65c9684,0.5807262635353394,AutoTrader
5,2016,Ford,F 350,Lariat | Diesel | Heated Seats | Bluetooth | Backu,3,31509,No change noted,"Down $1,100 over 5 weeks",5,32609,31909,-400,-1100,277610,6.7L,Diesel,Unknown,N/A,Northland Chrysler Jeep Dodge,Dealer,"2844 Recplace Drive, PRINCE GEORGE, BC, V2N 0B2","PRINCE GEORGE, BC",788,address,7851194b-be27-4df5-9cb9-8d94013ea5bf,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-diesel-heated-seats-bluetooth-backu-diesel-black-cat_ma29gr18389tr11371-7851194b-be27-4df5-9cb9-8d94013ea5bf,0.6010839147783738,AutoTrader
6,2015,Ford,F 350,LARIAT 918A W/LARIAT ULTIMATE PACKAGE,3,31999,No change noted,First seen this week,0,31999,31999,0,0,284925,6.7L,Diesel,Unknown,N/A,Moose Jaw Ford Sales Ltd.,Dealer,"1010 North Service Road, MOOSE JAW, SK, S6H 4P5","MOOSE JAW, SK",795,address,dc6dde9e-8db9-439d-a981-e45954f3d302,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-918a-w-lariat-ultimate-package-diesel-silver-cat_ma29gr18389-dc6dde9e-8db9-439d-a981-e45954f3d302,0.6114899512915458,AutoTrader
7,2017,Ford,F 350,Lariat,3,56990,No change noted,Unchanged for 4 weeks,4,56990,56990,0,0,178167,6.7L,Diesel,Unknown,N/A,Woodridge Ford Lincoln,Dealer,"11580 24 Street SE, CALGARY, AB, T2Z3K1","CALGARY, AB",161,address,1b70c7d6-5cc2-472d-bf7d-3ba400c85d1e,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-diesel-black-cat_ma29gr18389tr11371-1b70c7d6-5cc2-472d-bf7d-3ba400c85d1e,0.6271296953619697,AutoTrader
8,2020,Ford,F 350,"XLT CLEAN CARFAX, 5TH WHEEL PREP, XLT VALUE PACKAG",2,46888,No change noted,"Down $2,800 over 5 weeks",5,49688,47999,-1111,-2800,222902,6.7L,Diesel,No accidents reported,N/A,Cam Clark Ford Olds,Dealer,"5042 48 th Street, OLDS, AB, T4H 0C6","OLDS, AB",63,city_center,9cb85959-d4c2-4ff8-9c80-78e333dddabc,https://www.autotrader.ca/offers/ford-f-350-super-duty-xlt-clean-carfax-5th-wheel-prep-xlt-value-packag-diesel-white-cat_ma29gr18389tr11376-9cb85959-d4c2-4ff8-9c80-78e333dddabc,0.6300434728805062,AutoTrader
9,2022,Ford,F 350,XLT CrewCab 176 | Tow Pkg | SYNC 3 | Upfitter Swit,2,55000,No change noted,"Down $3,000 over 2 weeks",2,58000,58000,-3000,-3000,102000,6.7L,Diesel,Unknown,N/A,Waterloo Ford,Dealer,"11420 - 107 Ave, Edmonton, AB, T5H 0Y5","Edmonton, AB",156,address,7be24c55-1770-40d3-a558-4691a6779b15,https://www.autotrader.ca/offers/ford-f-350-super-duty-xlt-crewcab-176-tow-pkg-sync-3-upfitter-swit-diesel-white-cat_ma29gr18389tr11376-7be24c55-1770-40d3-a558-4691a6779b15,0.632520908835031,AutoTrader
10,2022,Ford,F 350,Lariat,3,48000,No change noted,Unchanged for 4 weeks,4,48000,48000,0,0,178000,6.7L,Diesel,Unknown,N/A,Cypress Motors SC,Dealer,"2234 South Service Road West, SWIFT CURRENT, SK, S9H5J7","SWIFT CURRENT, SK",625,address,d8320693-6e6f-48a0-9095-de2b1762c768,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-diesel-blue-cat_ma29gr18389-d8320693-6e6f-48a0-9095-de2b1762c768,0.6396447579365163,AutoTrader
