rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
1,2019,Ford,F 350,LARIAT,3,46500,No change noted,Unchanged for 2 weeks,2,46500,46500,0,0,140673,6.7L,Diesel,Unknown,N/A,Regal Auctions Ltd,Dealer,"2600 - 7th Avenue N.E., CALGARY, AB, T2A2L8","CALGARY, AB",149,city_center,856ea766-bb57-4c2b-bdfc-19ae761c8b91,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-diesel-silver-cat_ma29gr18389tr11376-856ea766-bb57-4c2b-bdfc-19ae761c8b91,0.5083868532239264,AutoTrader
2,2016,Ford,F 350,4WD Crew Cab 172 LARIAT,3,44999,No change noted,Unchanged for 1 weeks,1,44999,44999,0,0,179863,6.7L,Diesel,No accidents reported,N/A,KINGSWAY AUTO CENTRE,Dealer,"1 - 11130 149 STREET NW, Edmonton, AB, T5M 1W4","Edmonton, AB",154,city_center,c17dd6cc-b2ca-4690-a954-e7329e161b03,https://www.autotrader.ca/offers/ford-f-350-super-duty-4wd-crew-cab-172-lariat-diesel-black-cat_ma29gr18389-c17dd6cc-b2ca-4690-a954-e7329e161b03,0.5226619850422016,AutoTrader
3,2016,Ford,F 350,XLT | 6.7L DIESEL | CREW CAB | 4WD | BED LINER,2,30900,No change noted,Unchanged for 2 weeks,2,30900,30900,0,0,275563,6.7L,Diesel,Unknown,N/A,Stampede Auto,Dealer,"2520 Centre Ave, Calgary, AB, T2A 2L2","Calgary, AB",147,address,5d62f35e-2a28-479f-bdab-6a9bc1b677bd,https://www.autotrader.ca/offers/ford-f-350-super-duty-xlt-6-7l-diesel-crew-cab-4wd-bed-liner-diesel-green-cat_ma29gr18389tr11376-5d62f35e-2a28-479f-bdab-6a9bc1b677bd,0.5419388595580272,AutoTrader
4,2020,Ford,F 350,XLT FX4 Crew 4x4 Diesel Rear Camera Trailer Tow Fr,3,54998,No change noted,Down $700 over 4 weeks,4,55698,55998,-1000,-700,104589,6.7L,Diesel,Accident reported,N/A,Parkland Chrysler Dodge Jeep Ram,Dealer,"200 St. Matthews Ave, SPRUCE GROVE, AB, T7X 3A6","SPRUCE GROVE, AB",172,address,180b0ec3-675b-4e1f-86fa-4e6bfbf7ed3d,https://www.autotrader.ca/offers/ford-f-350-super-duty-xlt-fx4-crew-4x4-diesel-rear-camera-trailer-tow-fr-diesel-white-cat_ma29gr18389tr11376-180b0ec3-675b-4e1f-86fa-4e6bfbf7ed3d,0.5597447253032002,AutoTrader
5,2018,Ford,F 350,Lariat  - Leather Seats,3,46999,"Reduced from $ 47,995,-",Down $996 over 2 weeks,2,47995,46999,0,-996,216912,6.7L,Diesel,Unknown,N/A,Legacy Dodge Claresholm,Dealer,"5202 - 1st Street W, Claresholm, AB, T0L0T0","Claresholm, AB",274,city_center,0c01c467-a610-4bcf-bb47-62b73f38067e,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-leather-seats-diesel-cat_ma29gr18389tr11371-0c01c467-a610-4bcf-bb47-62b73f38067e,0.5862991699556175,AutoTrader
6,2020,Ford,F 350,"XLT LARIAT ULTIMATE PACKAGE, AFTERMARKET RIMS, QUA",3,52688,No change noted,"Down $4,200 over 2 weeks",2,56888,56888,-4200,-4200,217997,6.7L,Diesel,Unknown,N/A,Cam Clark Ford Olds,Dealer,"5042 48 th Street, OLDS, AB, T4H 0C6","OLDS, AB",63,city_center,16d53fb8-ff69-4620-82e8-9582e959acbd,https://www.autotrader.ca/offers/ford-f-350-super-duty-xlt-lariat-ultimate-package-aftermarket-rims-qua-diesel-cat_ma29gr18389tr11376-16d53fb8-ff69-4620-82e8-9582e959acbd,0.5948269412386987,AutoTrader
7,2022,Ford,F 350,Lariat   - NO FEES!,3,48990,"Reduced from $ 49,990,-","Down $1,000 over 4 weeks",4,49990,48990,0,-1000,241122,6.7L,Diesel,Unknown,N/A,Xtreme Auto and Truck Sales Ltd Barlow,Dealer,"540 Meridian Rd NE, Calgary, AB, T2A 2N7","Calgary, AB",146,address,045b955f-7432-4fa3-b645-c7e1719f59d1,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-no-fees-diesel-silver-cat_ma29gr18389tr11371-045b955f-7432-4fa3-b645-c7e1719f59d1,0.5948347771404408,AutoTrader
8,2020,Ford,F 350,Limited,3,47395,No change noted,First seen this week,0,47395,47395,0,0,303223,6.7L,Diesel,Unknown,N/A,MGM Ford Lincoln Sales,Dealer,"3010 - 50th Avenue, RED DEER, AB, T4R 1M5","RED DEER, AB",1,city_center,2b06a1b1-0c45-4ec3-a078-fa722d0f01a4,https://www.autotrader.ca/offers/ford-f-350-super-duty-limited-diesel-grey-cat_ma29gr18389tr11372-2b06a1b1-0c45-4ec3-a078-fa722d0f01a4,0.5952777646783387,AutoTrader
9,2022,Ford,F 350,XLT FX4 6.7L Powerstroke | Heated Seats,3,55980,No change noted,Unchanged for 3 weeks,3,55980,55980,0,0,149133,6.7L,Diesel,Unknown,N/A,Sherwood Park Chevrolet,Dealer,"500 Premier Way, SHERWOOD PARK, AB, T8H 0R5","SHERWOOD PARK, AB",164,address,872b20c5-35ea-426c-95cd-fece602381c9,https://www.autotrader.ca/offers/ford-f-350-super-duty-xlt-fx4-6-7l-powerstroke-heated-seats-diesel-blue-cat_ma29gr18389tr11376-872b20c5-35ea-426c-95cd-fece602381c9,0.5958092670081544,AutoTrader
10,2016,Ford,F 350,Lariat | Diesel | Heated Seats | Bluetooth | Backu,3,32309,No change noted,Down $300 over 2 weeks,2,32609,32609,-300,-300,277610,6.7L,Diesel,Unknown,N/A,Northland Chrysler Jeep Dodge,Dealer,"2844 Recplace Drive, PRINCE GEORGE, BC, V2N 0B2","PRINCE GEORGE, BC",788,address,7851194b-be27-4df5-9cb9-8d94013ea5bf,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-diesel-heated-seats-bluetooth-backu-diesel-black-cat_ma29gr18389tr11371-7851194b-be27-4df5-9cb9-8d94013ea5bf,0.6003725252539964,AutoTrader
11,2022,Ford,F 350,XLT,2,48888,No change noted,"Down $1,000 over 2 weeks",2,49888,49888,-1000,-1000,178448,6.7L,Diesel,No accidents reported,N/A,Adrenalin Motors,Dealer,"342 Laura Avenue, Red Deer, AB, T4E 0A5","Red Deer, AB",8,address,bdecfc30-c615-4bb6-9900-622d90fa06ca,https://www.autotrader.ca/offers/ford-f-350-super-duty-xlt-diesel-white-cat_ma29gr18389tr11376-bdecfc30-c615-4bb6-9900-622d90fa06ca,0.6017385566680781,AutoTrader
12,2019,Ford,F 350,Lariat - ULTIMATE PKG,3,47999,No change noted,Unchanged for 1 weeks,1,47999,47999,0,0,258991,6.7L,Diesel,Unknown,N/A,Sherwood Ford,Dealer,"2540 Broadmoor Blvd, SHERWOOD PARK, AB, T8H 1B4","SHERWOOD PARK, AB",166,address,39cfcf63-a857-4e39-8649-5b65656e82d6,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-ultimate-pkg-diesel-white-cat_ma29gr18389-39cfcf63-a857-4e39-8649-5b65656e82d6,0.6021144287319625,AutoTrader
13,2020,Ford,F 350,Platinum,3,59888,No change noted,First seen this week,0,59888,59888,0,0,185519,6.7L,Diesel,Accident reported,N/A,Adrenalin Motors,Dealer,"342 Laura Avenue, Red Deer, AB, T4E 0A5","Red Deer, AB",8,address,b991a358-bb90-4bb2-8e10-71ec15797dac,https://www.autotrader.ca/offers/ford-f-350-super-duty-platinum-diesel-white-cat_ma29gr18389-b991a358-bb90-4bb2-8e10-71ec15797dac,0.6230996833085412,AutoTrader
14,2020,Ford,F 350,LARIAT | 6.7L POWERSTROKE | DELETED | 618A | TREMO,3,56395,No change noted,Down $300 over 2 weeks,2,56695,56695,-300,-300,190759,6.7L,Diesel,Unknown,N/A,Shaw GMC Chevrolet Buick Inc.,Dealer,"4620 Blackfoot Trail SE, CALGARY, AB, T2G4G2","CALGARY, AB",152,address,dfe2ddce-a578-45cb-8632-f44c055eee47,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-6-7l-powerstroke-deleted-618a-tremo-diesel-black-cat_ma29gr18389tr11371-dfe2ddce-a578-45cb-8632-f44c055eee47,0.624471638403413,AutoTrader
15,2021,Ford,F 350,Platinum 4WD Crew Cab 6.75' Box,3,51925,No change noted,Down $414 over 2 weeks,2,52339,52339,-414,-414,252161,6.7L,Diesel,Unknown,N/A,Canada Auto Remarketing Superstore,Dealer,"17860 102 Avenue Northwest, Edmonton, AB, T5S 1M9","Edmonton, AB",163,address,47bbe51f-2969-45c8-8956-124ea95b7f3a,https://www.autotrader.ca/offers/ford-f-350-super-duty-platinum-4wd-crew-cab-6-75-box-diesel-grey-cat_ma29gr18389tr11374-47bbe51f-2969-45c8-8956-124ea95b7f3a,0.6297738652739404,AutoTrader
16,2022,Ford,F 350,XLT   - NO FEES!,2,49990,No change noted,First seen this week,0,49990,49990,0,0,171268,6.7L,Diesel,Unknown,N/A,Xtreme Auto and Truck Sales Ltd Barlow,Dealer,"540 Meridian Rd NE, Calgary, AB, T2A 2N7","Calgary, AB",146,address,b154b280-fb67-40aa-8f96-0a446d7f83b5,https://www.autotrader.ca/offers/ford-f-350-super-duty-xlt-no-fees-diesel-white-cat_ma29gr18389tr11376-b154b280-fb67-40aa-8f96-0a446d7f83b5,0.6320965478514359,AutoTrader
17,2020,Ford,F 350,"XLT CLEAN CARFAX, 5TH WHEEL PREP, XLT VALUE PACKAG",2,47999,No change noted,"Down $1,689 over 4 weeks",4,49688,48688,-689,-1689,222902,6.7L,Diesel,No accidents reported,N/A,Cam Clark Ford Olds,Dealer,"5042 48 th Street, OLDS, AB, T4H 0C6","OLDS, AB",63,city_center,9cb85959-d4c2-4ff8-9c80-78e333dddabc,https://www.autotrader.ca/offers/ford-f-350-super-duty-xlt-clean-carfax-5th-wheel-prep-xlt-value-packag-diesel-white-cat_ma29gr18389tr11376-9cb85959-d4c2-4ff8-9c80-78e333dddabc,0.6339741546047456,AutoTrader
