rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
1,2015,Ford,F 350,LARIAT | 6.7L DIESEL | CREW CAB | 4X4,3,31900,No change noted,Unchanged for 2 weeks,2,31900,31900,0,0,281981,6.7L,Diesel,Unknown,N/A,Stampede Auto,Dealer,"2520 Centre Ave, Calgary, AB, T2A 2L2","Calgary, AB",147,address,7ed630d0-56dd-4703-a19d-c2fab5ad6e14,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-6-7l-diesel-crew-cab-4x4-diesel-white-cat_ma29gr18389tr11371-7ed630d0-56dd-4703-a19d-c2fab5ad6e14,0.48658099366541196,AutoTrader
2,2019,Ford,F 350,LARIAT,3,46500,No change noted,Unchanged for 1 weeks,1,46500,46500,0,0,140673,6.7L,Diesel,Unknown,N/A,Regal Auctions Ltd,Dealer,"2600 - 7th Avenue N.E., CALGARY, AB, T2A2L8","CALGARY, AB",149,city_center,856ea766-bb57-4c2b-bdfc-19ae761c8b91,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-diesel-silver-cat_ma29gr18389tr11376-856ea766-bb57-4c2b-bdfc-19ae761c8b91,0.5120133888105135,AutoTrader
3,2016,Ford,F 350,4WD Crew Cab 172 LARIAT,3,44999,No change noted,First seen this week,0,44999,44999,0,0,179863,6.7L,Diesel,No accidents reported,N/A,KINGSWAY AUTO CENTRE,Dealer,"1 - 11130 149 STREET NW, Edmonton, AB, T5M 1W4","Edmonton, AB",154,city_center,c17dd6cc-b2ca-4690-a954-e7329e161b03,https://www.autotrader.ca/offers/ford-f-350-super-duty-4wd-crew-cab-172-lariat-diesel-black-cat_ma29gr18389-c17dd6cc-b2ca-4690-a954-e7329e161b03,0.5272508774681428,AutoTrader
4,2015,Ford,F 350,Lariat,3,36995,No change noted,First seen this week,0,36995,36995,0,0,148178,6.7L,Diesel,Unknown,N/A,Kelowna Toyota,Dealer,"1624 Cary Rd, Kelowna, BC, V1X 2B9","Kelowna, BC",747,address,6be015dd-427d-4ff2-9592-526c44e2c396,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-diesel-grey-cat_ma29gr18389-6be015dd-427d-4ff2-9592-526c44e2c396,0.5514745574078568,AutoTrader
5,2016,Ford,F 350,King Ranch 6.7L | Tuned & Deleted,3,49780,No change noted,Unchanged for 2 weeks,2,49780,49780,0,0,178123,6.7L,Diesel,Unknown,N/A,Sherwood Park Chevrolet,Dealer,"500 Premier Way, SHERWOOD PARK, AB, T8H 0R5","SHERWOOD PARK, AB",164,address,e564a526-6f26-487c-8fe2-3d3e587564d3,https://www.autotrader.ca/offers/ford-f-350-super-duty-king-ranch-6-7l-tuned-deleted-diesel-red-cat_ma29gr18389tr11370-e564a526-6f26-487c-8fe2-3d3e587564d3,0.567804814461486,AutoTrader
6,2020,Ford,F 350,XLT FX4 Crew 4x4 Diesel Rear Camera Trailer Tow Fr,3,55998,No change noted,Up $300 over 3 weeks,3,55698,55998,0,300,104589,6.7L,Diesel,Accident reported,N/A,Parkland Chrysler Dodge Jeep Ram,Dealer,"200 St. Matthews Ave, SPRUCE GROVE, AB, T7X 3A6","SPRUCE GROVE, AB",172,address,180b0ec3-675b-4e1f-86fa-4e6bfbf7ed3d,https://www.autotrader.ca/offers/ford-f-350-super-duty-xlt-fx4-crew-4x4-diesel-rear-camera-trailer-tow-fr-diesel-white-cat_ma29gr18389tr11376-180b0ec3-675b-4e1f-86fa-4e6bfbf7ed3d,0.5708634097442495,AutoTrader
7,2016,Ford,F 350,**LOW KMS** Lariat Ultimate Diesel 6.7L Power Stro,3,59995,"Reduced from $ 64,995,-",First seen this week,0,59995,59995,0,0,68277,6.7L,Diesel,No accidents reported,N/A,Murray Chrysler Okotoks,Dealer,"12 Southridge Drive, Okotoks, AB, T1S1N1","Okotoks, AB",188,address,91631697-353b-4229-83b4-728b77d2113e,https://www.autotrader.ca/offers/ford-f-350-super-duty-low-kms-lariat-ultimate-diesel-6-7l-power-stro-diesel-red-cat_ma29gr18389tr11371-91631697-353b-4229-83b4-728b77d2113e,0.5823829268641013,AutoTrader
8,2018,Ford,F 350,Lariat  - Leather Seats,3,46999,"Reduced from $ 47,995,-",Down $996 over 1 weeks,1,47995,47995,-996,-996,216912,6.7L,Diesel,Unknown,N/A,Legacy Dodge Claresholm,Dealer,"5202 - 1st Street W, Claresholm, AB, T0L0T0","Claresholm, AB",274,city_center,0c01c467-a610-4bcf-bb47-62b73f38067e,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-leather-seats-diesel-cat_ma29gr18389tr11371-0c01c467-a610-4bcf-bb47-62b73f38067e,0.5920372589417805,AutoTrader
9,2022,Ford,F 350,XLT FX4 6.7L Powerstroke | Heated Seats,3,55980,No change noted,Unchanged for 2 weeks,2,55980,55980,0,0,149133,6.7L,Diesel,Unknown,N/A,Sherwood Park Chevrolet,Dealer,"500 Premier Way, SHERWOOD PARK, AB, T8H 0R5","SHERWOOD PARK, AB",164,address,872b20c5-35ea-426c-95cd-fece602381c9,https://www.autotrader.ca/offers/ford-f-350-super-duty-xlt-fx4-6-7l-powerstroke-heated-seats-diesel-blue-cat_ma29gr18389tr11376-872b20c5-35ea-426c-95cd-fece602381c9,0.5996528871143317,AutoTrader
10,2022,Ford,F 350,Lariat   - NO FEES!,3,48990,"Reduced from $ 49,990,-","Down $1,000 over 3 weeks",3,49990,48990,0,-1000,241122,6.7L,Diesel,Unknown,N/A,Xtreme Auto and Truck Sales Ltd Barlow,Dealer,"540 Meridian Rd NE, Calgary, AB, T2A 2N7","Calgary, AB",146,address,045b955f-7432-4fa3-b645-c7e1719f59d1,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-no-fees-diesel-silver-cat_ma29gr18389tr11371-045b955f-7432-4fa3-b645-c7e1719f59d1,0.6008809230108647,AutoTrader
