rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
1,2015,Ford,F 350,LARIAT | 6.7L DIESEL | CREW CAB | 4X4,3,31900,No change noted,Unchanged for 5 weeks,5,31900,31900,0,0,281981,6.7L,Diesel,Unknown,N/A,Stampede Auto,Dealer,"2520 Centre Ave, Calgary, AB, T2A 2L2","Calgary, AB",147,address,7ed630d0-56dd-4703-a19d-c2fab5ad6e14,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-6-7l-diesel-crew-cab-4x4-diesel-white-cat_ma29gr18389tr11371-7ed630d0-56dd-4703-a19d-c2fab5ad6e14,0.4506494922956667,AutoTrader
2,2019,Ford,F 350,Limited,3,35500,No change noted,"Down $1,500 over 3 weeks",3,37000,35500,0,-1500,306200,6.7L,Diesel,Unknown,N/A,Unknown,Dealer,,"Calgary, AB",149,city_center,4b0d4ae3-fd0a-485e-ae18-dac4e18608ca,https://www.autotrader.ca/offers/ford-f-350-super-duty-limited-diesel-white-cat_ma29gr18389-4b0d4ae3-fd0a-485e-ae18-dac4e18608ca,0.4945005946775153,AutoTrader
3,2016,Ford,F 350,XLT | 6.7L DIESEL | CREW CAB | 4WD | BED LINER,2,29900,"Reduced from $ 30,900,-","Down $1,000 over 7 weeks",7,30900,29900,0,-1000,275563,6.7L,Diesel,Unknown,N/A,Stampede Auto,Dealer,"2520 Centre Ave, Calgary, AB, T2A 2L2","Calgary, AB",147,address,5d62f35e-2a28-479f-bdab-6a9bc1b677bd,https://www.autotrader.ca/offers/ford-f-350-super-duty-xlt-6-7l-diesel-crew-cab-4wd-bed-liner-diesel-green-cat_ma29gr18389tr11376-5d62f35e-2a28-479f-bdab-6a9bc1b677bd,0.5054130460084492,AutoTrader
4,2018,Ford,F 350,Lariat  - Leather Seats,3,44999,No change noted,"Down $2,996 over 9 weeks",9,47995,44999,0,-2996,218912,6.7L,Diesel,Unknown,N/A,Legacy Dodge Claresholm,Dealer,"5202 - 1st Street W, Claresholm, AB, T0L0T0","Claresholm, AB",274,city_center,0c01c467-a610-4bcf-bb47-62b73f38067e,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-leather-seats-diesel-cat_ma29gr18389tr11371-0c01c467-a610-4bcf-bb47-62b73f38067e,0.548907658837914,AutoTrader
5,2016,Ford,F 350,Lariat | Diesel | Heated Seats | Bluetooth | Backu,3,31309,No change noted,"Down $1,300 over 8 weeks",8,32609,31309,0,-1300,277610,6.7L,Diesel,Unknown,N/A,Northland Chrysler Jeep Dodge,Dealer,"2844 Recplace Drive, PRINCE GEORGE, BC, V2N 0B2","PRINCE GEORGE, BC",788,address,7851194b-be27-4df5-9cb9-8d94013ea5bf,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-diesel-heated-seats-bluetooth-backu-diesel-black-cat_ma29gr18389tr11371-7851194b-be27-4df5-9cb9-8d94013ea5bf,0.5653111557463635,AutoTrader
6,2019,Ford,F 350,XLT SRW DIESEL 4X4 | 8 Foot Box | Back Up Camera |,2,33988,No change noted,Unchanged for 1 weeks,1,33988,33988,0,0,328909,6.7L,Diesel,Unknown,N/A,Macleod Trail Toyota,Dealer,"3640 Macleod Trail South, CALGARY, AB, T2G2P9","CALGARY, AB",149,city_center,91ac624a-7b92-4a5b-bcf5-1f98ee29076c,https://www.autotrader.ca/offers/ford-f-350-super-duty-xlt-srw-diesel-4x4-8-foot-box-back-up-camera-diesel-grey-cat_ma29gr18389-91ac624a-7b92-4a5b-bcf5-1f98ee29076c,0.5695304590340021,AutoTrader
7,2021,Ford,F 350,XLT 613A FX4 OFF-ROAD | FOG LAMPS | RUNNING BOARDS,3,55995,No change noted,First seen this week,0,55995,55995,0,0,160037,6.7L,Diesel,Unknown,N/A,Maclin Ford,Dealer,"135 Glendeer Circle S.E. Calgary Auto Mall, CALGARY, AB, T2H 2S8","CALGARY, AB",149,city_center,e100237c-6e41-457b-9bcb-ab9ad8b01322,https://www.autotrader.ca/offers/ford-f-350-super-duty-xlt-613a-fx4-off-road-fog-lamps-running-boards-diesel-grey-cat_ma29gr18389-e100237c-6e41-457b-9bcb-ab9ad8b01322,0.5840035689401979,AutoTrader
8,2016,Ford,F 350,Dually  Lariat,3,43995,No change noted,Unchanged for 5 weeks,5,43995,43995,0,0,217000,6.7L,Diesel,Unknown,N/A,Start N Go Auto,Dealer,"1710 Idylwyld Dr N, Saskatoon, SK, S7L 1B3","Saskatoon, SK",539,address,757fd207-9be0-4a9f-bb9d-5fc594a4ba80,https://www.autotrader.ca/offers/ford-f-350-super-duty-dually-lariat-diesel-black-cat_ma29gr18389tr11371-757fd207-9be0-4a9f-bb9d-5fc594a4ba80,0.5899216172933844,AutoTrader
9,2022,Ford,F 350,XLT CrewCab 176 | Tow Pkg | SYNC 3 | Upfitter Swit,2,55000,No change noted,"Down $3,000 over 4 weeks",4,58000,55000,0,-3000,102000,6.7L,Diesel,Unknown,N/A,Waterloo Ford,Dealer,"11420 - 107 Ave, Edmonton, AB, T5H 0Y5","Edmonton, AB",156,address,7be24c55-1770-40d3-a558-4691a6779b15,https://www.autotrader.ca/offers/ford-f-350-super-duty-xlt-crewcab-176-tow-pkg-sync-3-upfitter-swit-diesel-white-cat_ma29gr18389tr11376-7be24c55-1770-40d3-a558-4691a6779b15,0.6197657879741,AutoTrader
10,2021,Ford,F 350,GREAT VALUE RIDE! LARIAT 6.7L V8 TURBO DIESEL 4WD,3,59999,No change noted,First seen this week,0,59999,59999,0,0,161436,6.7L,Diesel,Unknown,N/A,Go Auto Outlet Yellowhead,Dealer,"13072 Yellowhead Trail, Edmonton, AB, T5L 3C1","Edmonton, AB",172,address,c97da2ff-a5b5-4d23-bc23-3cc48497c08a,https://www.autotrader.ca/offers/ford-f-350-super-duty-great-value-ride-lariat-6-7l-v8-turbo-diesel-4wd-diesel-black-cat_ma29gr18389tr11371-c97da2ff-a5b5-4d23-bc23-3cc48497c08a,0.6225270467516584,AutoTrader
