rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
1,2019,Ford,F 350,LARIAT,3,39900,"Reduced from $ 46,500,-","Down $6,600 over 6 weeks",6,46500,39900,0,-6600,140673,6.7L,Diesel,Unknown,N/A,Regal Auctions Ltd,Dealer,"2600 - 7th Avenue N.E., CALGARY, AB, T2A2L8","CALGARY, AB",149,city_center,856ea766-bb57-4c2b-bdfc-19ae761c8b91,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-diesel-silver-cat_ma29gr18389tr11376-856ea766-bb57-4c2b-bdfc-19ae761c8b91,0.45250183225851787,AutoTrader
2,2015,Ford,F 350,LARIAT | 6.7L DIESEL | CREW CAB | 4X4,3,31900,No change noted,Unchanged for 3 weeks,3,31900,31900,0,0,281981,6.7L,Diesel,Unknown,N/A,Stampede Auto,Dealer,"2520 Centre Ave, Calgary, AB, T2A 2L2","Calgary, AB",147,address,7ed630d0-56dd-4703-a19d-c2fab5ad6e14,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-6-7l-diesel-crew-cab-4x4-diesel-white-cat_ma29gr18389tr11371-7ed630d0-56dd-4703-a19d-c2fab5ad6e14,0.4777545405177036,AutoTrader
3,2016,Ford,F 350,4WD Crew Cab 172 LARIAT,3,41999,"Reduced from $ 44,999,-","Down $3,000 over 3 weeks",3,44999,41999,0,-3000,179863,6.7L,Diesel,No accidents reported,N/A,KINGSWAY AUTO CENTRE,Dealer,"1 - 11130 149 STREET NW, Edmonton, AB, T5M 1W4","Edmonton, AB",154,city_center,c17dd6cc-b2ca-4690-a954-e7329e161b03,https://www.autotrader.ca/offers/ford-f-350-super-duty-4wd-crew-cab-172-lariat-diesel-black-cat_ma29gr18389-c17dd6cc-b2ca-4690-a954-e7329e161b03,0.49653483527992537,AutoTrader
4,2016,Ford,F 350,XLT | 6.7L DIESEL | CREW CAB | 4WD | BED LINER,2,29900,"Reduced from $ 30,900,-","Down $1,000 over 5 weeks",5,30900,30900,-1000,-1000,275563,6.7L,Diesel,Unknown,N/A,Stampede Auto,Dealer,"2520 Centre Ave, Calgary, AB, T2A 2L2","Calgary, AB",147,address,5d62f35e-2a28-479f-bdab-6a9bc1b677bd,https://www.autotrader.ca/offers/ford-f-350-super-duty-xlt-6-7l-diesel-crew-cab-4wd-bed-liner-diesel-green-cat_ma29gr18389tr11376-5d62f35e-2a28-479f-bdab-6a9bc1b677bd,0.5318955647165718,AutoTrader
5,2019,Ford,F 350,Limited,3,37000,No change noted,First seen this week,0,37000,37000,0,0,306200,6.7L,Diesel,Unknown,N/A,Unknown,Dealer,,"Calgary, AB",149,city_center,4b0d4ae3-fd0a-485e-ae18-dac4e18608ca,https://www.autotrader.ca/offers/ford-f-350-super-duty-limited-diesel-white-cat_ma29gr18389-4b0d4ae3-fd0a-485e-ae18-dac4e18608ca,0.5364516798550417,AutoTrader
6,2019,Ford,F 350,XLT,2,34000,No change noted,First seen this week,0,34000,34000,0,0,243700,6.7L,Diesel,Unknown,N/A,Unknown,Dealer,,"Okotoks, AB",187,city_center,08d05768-f48e-49a8-923c-a458c4af33a7,https://www.autotrader.ca/offers/ford-f-350-super-duty-xlt-diesel-white-cat_ma29gr18389-08d05768-f48e-49a8-923c-a458c4af33a7,0.5527980829933673,AutoTrader
7,2017,Ford,F 350,Lariat | 6.7L POWERSTROKE | LONG BOX | LARIAT ULTI,3,44995,No change noted,First seen this week,0,44995,44995,0,0,252787,6.7L,Diesel,Unknown,N/A,Shaw GMC Chevrolet Buick Inc.,Dealer,"4620 Blackfoot Trail SE, CALGARY, AB, T2G4G2","CALGARY, AB",152,address,30fdb633-31f8-4d80-b543-f6a23ab5409d,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-6-7l-powerstroke-long-box-lariat-ulti-diesel-white-cat_ma29gr18389-30fdb633-31f8-4d80-b543-f6a23ab5409d,0.568756172898697,AutoTrader
8,2018,Ford,F 350,Lariat  - Leather Seats,3,44999,No change noted,"Down $2,996 over 6 weeks",6,47995,44999,0,-2996,218912,6.7L,Diesel,Unknown,N/A,Legacy Dodge Claresholm,Dealer,"5202 - 1st Street W, Claresholm, AB, T0L0T0","Claresholm, AB",274,city_center,0c01c467-a610-4bcf-bb47-62b73f38067e,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-leather-seats-diesel-cat_ma29gr18389tr11371-0c01c467-a610-4bcf-bb47-62b73f38067e,0.569682313314344,AutoTrader
9,2016,Ford,F 350,Lariat | Diesel | Heated Seats | Bluetooth | Backu,3,31509,No change noted,"Down $1,100 over 6 weeks",6,32609,31509,0,-1100,277610,6.7L,Diesel,Unknown,N/A,Northland Chrysler Jeep Dodge,Dealer,"2844 Recplace Drive, PRINCE GEORGE, BC, V2N 0B2","PRINCE GEORGE, BC",788,address,7851194b-be27-4df5-9cb9-8d94013ea5bf,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-diesel-heated-seats-bluetooth-backu-diesel-black-cat_ma29gr18389tr11371-7851194b-be27-4df5-9cb9-8d94013ea5bf,0.592584552370164,AutoTrader
10,2015,Ford,F 350,LARIAT 918A W/LARIAT ULTIMATE PACKAGE,3,31999,No change noted,Unchanged for 1 weeks,1,31999,31999,0,0,284925,6.7L,Diesel,Unknown,N/A,Moose Jaw Ford Sales Ltd.,Dealer,"1010 North Service Road, MOOSE JAW, SK, S6H 4P5","MOOSE JAW, SK",795,address,dc6dde9e-8db9-439d-a981-e45954f3d302,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-918a-w-lariat-ultimate-package-diesel-silver-cat_ma29gr18389-dc6dde9e-8db9-439d-a981-e45954f3d302,0.6027666314033603,AutoTrader
