rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
1,2017,Ford,F 350,XLT,2,24900,No change noted,First seen this week,0,24900,24900,0,0,200847,6.7L,Diesel,Unknown,N/A,Regal Auctions Ltd,Dealer,"2600 - 7th Avenue N.E., CALGARY, AB, T2A2L8","CALGARY, AB",149,city_center,dcf6b17f-9963-40bd-b0da-b347d993ac9e,https://www.autotrader.ca/offers/ford-f-350-xlt-diesel-grey-dcf6b17f-9963-40bd-b0da-b347d993ac9e,0.4363957535731199,AutoTrader
2,2015,Ford,F 350,LARIAT,3,25970,"Reduced from $ 29,961,-",Unchanged for 1 weeks,1,25970,25970,0,0,212007,6.7L,Diesel,No accidents reported,N/A,Legacy Dodge Chrysler Jeep Ram,Dealer,"324 Gregoire Drive, FORT MCMURRAY, AB, T9H3R2","FORT MCMURRAY, AB",587,address,c57baf22-81c9-4cb6-b00b-5e0fda6c52e3,https://www.autotrader.ca/offers/ford-f-350-lariat-diesel-black-c57baf22-81c9-4cb6-b00b-5e0fda6c52e3,0.4595346951689985,AutoTrader
3,2016,Ford,F 350,Lariat Ultimate 6.7L | Aftermarket Front Bumper,3,43680,No change noted,First seen this week,0,43680,43680,0,0,216452,6.7L,Diesel,Unknown,N/A,Sherwood Buick GMC,Dealer,"10 Automall Road, SHERWOOD PARK, AB, T8H2N1","SHERWOOD PARK, AB",162,address,6630b17b-d443-434d-bab6-1edbb20baad3,https://www.autotrader.ca/offers/ford-f-350-lariat-ultimate-6-7l--aftermarket-front-bumper-diesel-red-6630b17b-d443-434d-bab6-1edbb20baad3,0.5302488326880882,AutoTrader
4,2016,Ford,F 350,XLT | 6.7L DIESEL | CREW CAB | 4WD | BED LINER,2,30900,No change noted,Unchanged for 1 weeks,1,30900,30900,0,0,275563,6.7L,Diesel,Unknown,N/A,Stampede Auto,Dealer,"2520 Centre Ave, Calgary, AB, T2A 2L2","Calgary, AB",147,address,5d62f35e-2a28-479f-bdab-6a9bc1b677bd,https://www.autotrader.ca/offers/ford-f-350-xlt--6-7l-diesel--crew-cab--4wd--bed-liner-diesel-green-5d62f35e-2a28-479f-bdab-6a9bc1b677bd,0.532839373762609,AutoTrader
5,2016,Ford,F 350,Lariat  HEATED LEATHER SEATS - 6.7L DIESEL ENGINE,3,46993,No change noted,First seen this week,0,46993,46993,0,0,187076,6.7L,Diesel,Unknown,N/A,Northstar Ford Calgary,Dealer,"9 Crowfoot Circle NW, CALGARY, AB, T3G3J8","CALGARY, AB",148,address,d4ace724-5b71-4d5a-8b26-fc3bd706e44f,https://www.autotrader.ca/offers/ford-f-350-lariat-heated-leather-seats-6-7l-diesel-engine-diesel-black-d4ace724-5b71-4d5a-8b26-fc3bd706e44f,0.5368644430859101,AutoTrader
6,2018,Ford,F 350,Platinum 4WD Crew Cab 6.75' Box,3,40500,No change noted,Unchanged for 1 weeks,1,40500,40500,0,0,319482,6.7L,Diesel,Unknown,N/A,Mr. Motors,Dealer,"747445 50th Ave, Red Deer, AB, T4P1M5","Red Deer, AB",1,city_center,87ef6be5-e9e4-4b6e-82b4-1f417d058cf0,https://www.autotrader.ca/offers/ford-f-350-platinum-4wd-crew-cab-6-75-box-diesel-white-87ef6be5-e9e4-4b6e-82b4-1f417d058cf0,0.5379973935222849,AutoTrader
7,2016,Ford,F 350,King Ranch 6.7L | Tuned & Deleted,3,49780,No change noted,First seen this week,0,49780,49780,0,0,178123,6.7L,Diesel,Unknown,N/A,Sherwood Park Chevrolet,Dealer,"500 Premier Way, SHERWOOD PARK, AB, T8H0R5","SHERWOOD PARK, AB",164,address,e564a526-6f26-487c-8fe2-3d3e587564d3,https://www.autotrader.ca/offers/ford-f-350-king-ranch-6-7l--tuned-deleted-diesel-red-e564a526-6f26-487c-8fe2-3d3e587564d3,0.5575098092917202,AutoTrader
8,2021,Ford,F 350,XLT,2,44588,No change noted,Unchanged for 1 weeks,1,44588,44588,0,0,181137,6.7L,Diesel,Unknown,N/A,MGM Ford Lincoln Sales,Dealer,"3010 - 50th Avenue, RED DEER, AB, T4R1M5","RED DEER, AB",1,city_center,3b1df4a3-5711-4219-831d-2e3f8c92eb4c,https://www.autotrader.ca/offers/ford-f-350-xlt-diesel-black-3b1df4a3-5711-4219-831d-2e3f8c92eb4c,0.5604894984502967,AutoTrader
9,2020,Ford,F 350,XLT FX4 Crew 4x4 Diesel Rear Camera Trailer Tow Fr,3,55698,No change noted,Unchanged for 1 weeks,1,55698,55698,0,0,104589,6.7L,Diesel,Accident reported,N/A,Parkland Chrysler Dodge Jeep Ram,Dealer,"200 St. Matthews Ave, SPRUCE GROVE, AB, T7X3A6","SPRUCE GROVE, AB",172,address,180b0ec3-675b-4e1f-86fa-4e6bfbf7ed3d,https://www.autotrader.ca/offers/ford-f-350-xlt-fx4-crew-4x4-diesel-rear-camera-trailer-tow-fr-diesel-white-180b0ec3-675b-4e1f-86fa-4e6bfbf7ed3d,0.5623403353773311,AutoTrader
10,2022,Ford,F 350,Lariat   - NO FEES!,3,49990,No change noted,Unchanged for 1 weeks,1,49990,49990,0,0,241122,6.7L,Diesel,Unknown,N/A,Xtreme Auto and Truck Sales Ltd Barlow,Dealer,"540 Meridian Rd NE, Calgary, AB, T2A 2N7","Calgary, AB",146,address,045b955f-7432-4fa3-b645-c7e1719f59d1,https://www.autotrader.ca/offers/ford-f-350-lariat-no-fees-diesel-silver-045b955f-7432-4fa3-b645-c7e1719f59d1,0.5953204065117058,AutoTrader
