rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
1,2015,Ford,F 350,LARIAT | 6.7L DIESEL | CREW CAB | 4X4,3,31900,No change noted,Unchanged for 5 weeks,5,31900,31900,0,0,281981,6.7L,Diesel,Unknown,N/A,Stampede Auto,Dealer,"2520 Centre Ave, Calgary, AB, T2A 2L2","Calgary, AB",147,address,7ed630d0-56dd-4703-a19d-c2fab5ad6e14,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-6-7l-diesel-crew-cab-4x4-diesel-white-cat_ma29gr18389tr11371-7ed630d0-56dd-4703-a19d-c2fab5ad6e14,0.4506494922956667,AutoTrader
2,2020,Ford,F 350,XLT,2,29995,No change noted,First seen this week,0,29995,29995,0,0,202032,6.7L,Diesel,Unknown,N/A,Auto Hub,Dealer,"9232 Horton Road SW, Calgary, AB, T2V2X4","Calgary, AB",158,address,f3f0fa04-ee45-4ec6-a3da-943428986b03,https://www.autotrader.ca/offers/ford-f-350-super-duty-xlt-diesel-brown-cat_ma29gr18389tr11376-f3f0fa04-ee45-4ec6-a3da-943428986b03,0.46740286640004547,AutoTrader
3,2019,Ford,F 350,Limited,3,35500,No change noted,"Down $1,500 over 4 weeks",4,37000,35500,0,-1500,306200,6.7L,Diesel,Unknown,N/A,Unknown,Dealer,,"Calgary, AB",149,city_center,4b0d4ae3-fd0a-485e-ae18-dac4e18608ca,https://www.autotrader.ca/offers/ford-f-350-super-duty-limited-diesel-white-cat_ma29gr18389-4b0d4ae3-fd0a-485e-ae18-dac4e18608ca,0.4945005946775153,AutoTrader
4,2016,Ford,F 350,XLT | 6.7L DIESEL | CREW CAB | 4WD | BED LINER,2,29900,"Reduced from $ 30,900,-","Down $1,000 over 8 weeks",8,30900,29900,0,-1000,275563,6.7L,Diesel,Unknown,N/A,Stampede Auto,Dealer,"2520 Centre Ave, Calgary, AB, T2A 2L2","Calgary, AB",147,address,5d62f35e-2a28-479f-bdab-6a9bc1b677bd,https://www.autotrader.ca/offers/ford-f-350-super-duty-xlt-6-7l-diesel-crew-cab-4wd-bed-liner-diesel-green-cat_ma29gr18389tr11376-5d62f35e-2a28-479f-bdab-6a9bc1b677bd,0.5054130460084492,AutoTrader
5,2018,Ford,F 350,Lariat  - Leather Seats,3,44999,No change noted,"Down $2,996 over 10 weeks",10,47995,44999,0,-2996,218912,6.7L,Diesel,Unknown,N/A,Legacy Dodge Claresholm,Dealer,"5202 - 1st Street W, Claresholm, AB, T0L0T0","Claresholm, AB",274,city_center,0c01c467-a610-4bcf-bb47-62b73f38067e,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-leather-seats-diesel-cat_ma29gr18389tr11371-0c01c467-a610-4bcf-bb47-62b73f38067e,0.548907658837914,AutoTrader
6,2016,Ford,F 350,Lariat | Diesel | Heated Seats | Bluetooth | Backu,3,31309,No change noted,"Down $1,300 over 8 weeks",8,32609,31309,0,-1300,277610,6.7L,Diesel,Unknown,N/A,Northland Chrysler Jeep Dodge,Dealer,"2844 Recplace Drive, PRINCE GEORGE, BC, V2N 0B2","PRINCE GEORGE, BC",788,address,7851194b-be27-4df5-9cb9-8d94013ea5bf,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-diesel-heated-seats-bluetooth-backu-diesel-black-cat_ma29gr18389tr11371-7851194b-be27-4df5-9cb9-8d94013ea5bf,0.5653111557463635,AutoTrader
7,2019,Ford,F 350,XLT SRW DIESEL 4X4 | 8 Foot Box | Back Up Camera |,2,33988,No change noted,Unchanged for 2 weeks,2,33988,33988,0,0,328909,6.7L,Diesel,Unknown,N/A,Macleod Trail Toyota,Dealer,"3640 Macleod Trail South, CALGARY, AB, T2G2P9","CALGARY, AB",149,city_center,91ac624a-7b92-4a5b-bcf5-1f98ee29076c,https://www.autotrader.ca/offers/ford-f-350-super-duty-xlt-srw-diesel-4x4-8-foot-box-back-up-camera-diesel-grey-cat_ma29gr18389-91ac624a-7b92-4a5b-bcf5-1f98ee29076c,0.5695304590340021,AutoTrader
8,2021,Ford,F 350,XLT 613A FX4 OFF-ROAD | FOG LAMPS | RUNNING BOARDS,3,55995,No change noted,First seen this week,0,55995,55995,0,0,160037,6.7L,Diesel,Unknown,N/A,Maclin Ford,Dealer,"135 Glendeer Circle S.E. Calgary Auto Mall, CALGARY, AB, T2H 2S8","CALGARY, AB",149,city_center,e100237c-6e41-457b-9bcb-ab9ad8b01322,https://www.autotrader.ca/offers/ford-f-350-super-duty-xlt-613a-fx4-off-road-fog-lamps-running-boards-diesel-white-cat_ma29gr18389-e100237c-6e41-457b-9bcb-ab9ad8b01322,0.5840035689401979,AutoTrader
9,2016,Ford,F 350,Dually  Lariat,3,43995,No change noted,Unchanged for 6 weeks,6,43995,43995,0,0,217000,6.7L,Diesel,Unknown,N/A,Start N Go Auto,Dealer,"1710 Idylwyld Dr N, Saskatoon, SK, S7L 1B3","Saskatoon, SK",539,address,757fd207-9be0-4a9f-bb9d-5fc594a4ba80,https://www.autotrader.ca/offers/ford-f-350-super-duty-dually-lariat-diesel-black-cat_ma29gr18389tr11371-757fd207-9be0-4a9f-bb9d-5fc594a4ba80,0.5899216172933844,AutoTrader
10,2021,Ford,F 350,GREAT VALUE RIDE! LARIAT 6.7L V8 TURBO DIESEL 4WD,3,59999,No change noted,Unchanged for 1 weeks,1,59999,59999,0,0,161436,6.7L,Diesel,Unknown,N/A,Go Auto Outlet Yellowhead,Dealer,"13072 Yellowhead Trail, Edmonton, AB, T5L 3C1","Edmonton, AB",172,address,c97da2ff-a5b5-4d23-bc23-3cc48497c08a,https://www.autotrader.ca/offers/ford-f-350-super-duty-great-value-ride-lariat-6-7l-v8-turbo-diesel-4wd-diesel-black-cat_ma29gr18389tr11371-c97da2ff-a5b5-4d23-bc23-3cc48497c08a,0.6225270467516584,AutoTrader
11,2020,Ford,F 350,PLATINUM SUPER DUTY | 6.7 POWERSTROKE | 4X4,3,59999,"Reduced from $ 61,999,-",Unchanged for 2 weeks,2,59999,59999,0,0,192915,6.7L,Diesel,Unknown,N/A,Big 4 Motors Chrysler Dodge Jeep Ram,Dealer,"5905 Weaselhead Rd, CALGARY, AB, T3T 0E5","CALGARY, AB",169,address,e1f49dc2-f041-42a6-a794-b977b9555c8d,https://www.autotrader.ca/offers/ford-f-350-super-duty-platinum-super-duty-6-7-powerstroke-4x4-diesel-cat_ma29gr18389-e1f49dc2-f041-42a6-a794-b977b9555c8d,0.639463669818045,AutoTrader
12,2017,Ford,F 350,XLT | 176 | Diesel | Bedliner | Backup Camera,2,43999,No change noted,Up $4 over 4 weeks,4,43995,43999,0,4,100355,6.7L,Diesel,Unknown,N/A,Prince George Ford,Dealer,"1331 Central Street, Prince George, BC, V2M 3E2","Prince George, BC",785,city_center,4faf70de-6eec-487c-a555-d8b190f70f4c,https://www.autotrader.ca/offers/ford-f-350-super-duty-xlt-176-diesel-bedliner-backup-camera-diesel-grey-cat_ma29gr18389-4faf70de-6eec-487c-a555-d8b190f70f4c,0.6469078622079718,AutoTrader
13,2020,Ford,F 350,XLT VALUE 613A 6.7L POWERSTROKE DIESEL,2,59995,No change noted,Unchanged for 1 weeks,1,59995,59995,0,0,86440,6.7L,Diesel,Unknown,N/A,Maclin Ford,Dealer,"135 Glendeer Circle S.E. Calgary Auto Mall, CALGARY, AB, T2H 2S8","CALGARY, AB",149,city_center,5e6c9070-d4b1-4322-b5b2-d0895eb0ba36,https://www.autotrader.ca/offers/ford-f-350-super-duty-xlt-value-613a-6-7l-powerstroke-diesel-diesel-white-cat_ma29gr18389-5e6c9070-d4b1-4322-b5b2-d0895eb0ba36,0.6514049824906005,AutoTrader
14,2020,Ford,F 350,Lariat,3,58000,No change noted,Unchanged for 4 weeks,4,58000,58000,0,0,230000,6.7L,Diesel,Unknown,N/A,Unknown,Dealer,,"PICTURE BUTTE, AB",345,city_center,66023948-9856-408f-9d89-ef3af203b41e,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-diesel-blue-cat_ma29gr18389-66023948-9856-408f-9d89-ef3af203b41e,0.6769331774151507,AutoTrader
